split_idx,day,intraday_min_pnl,intraday_max_pnl,final_pnl,n_trades,max_consecutive_losses
25,20220406,-204.7000,2398.6900,2327.4800,123,7
25,20220407,-525.1950,887.1100,887.1100,86,8
25,20220408,-11.2400,617.2650,566.8700,62,3
25,20220411,-158.3400,68.8400,-137.0800,42,6
25,20220412,-1397.2450,313.2650,-1397.2450,88,11
25,20220413,-11.2400,640.8150,404.8250,45,4
25,20220414,-12.4800,282.5050,170.0450,67,4
25,20220418,-1264.8750,-11.2400,-1264.8750,75,5
25,20220419,13.8800,451.1050,321.1350,51,3
25,20220420,-180.0850,239.7350,-110.0650,56,7
25,20220421,-4298.7900,-1.2200,-4298.7900,121,13
25,20220422,-1365.9950,112.5200,-1263.4050,97,8
25,20220425,-935.2050,4142.6250,4097.6650,204,13
25,20220426,-1416.6450,107.5450,-1395.3850,149,8
25,20220427,-458.5850,1857.1000,-458.5850,204,15
25,20220428,138.7900,3459.3550,3289.4450,132,3
25,20220527,-118.0150,157.7900,44.1200,37,5
25,20220531,-46.2300,1481.4350,341.2100,121,5
25,20220601,-903.9350,1150.0200,1093.7800,128,6
25,20220602,141.8850,2767.0200,2767.0200,77,5
25,20220603,-386.0800,209.7600,209.7600,101,8
25,20220606,-1035.3750,-11.2400,-714.7150,91,10
25,20220607,-9.7800,761.9400,761.9400,69,5
25,20220608,-701.0650,193.3050,-336.5400,96,9
25,20220609,-506.4500,380.8400,-506.4500,105,8
25,20220610,-526.5950,1001.1600,759.9800,123,8
25,20220613,-809.9650,1813.9050,-809.9650,191,10
25,20220614,-704.1050,445.3750,-492.1600,159,12
25,20220615,-660.7200,10733.1800,10205.6350,251,7
25,20220616,-868.7000,811.4050,-458.4500,155,12
25,20220617,-33.7200,2504.1000,1955.6200,187,7
25,20220621,-59.9300,483.4950,319.9350,56,4
25,20220622,-491.0100,343.9850,185.2650,89,6
25,20220623,-1403.8850,25.0500,-527.1450,98,11
25,20220624,-52.7450,171.3900,9.7650,39,8
25,20220627,73.7600,422.0550,238.3800,88,7
26,20220331,-117.3700,165.9950,94.8150,44,5
26,20220401,-722.5950,136.9350,-527.4650,66,14
26,20220404,-28.7400,190.1800,151.4900,24,2
26,20220405,-541.2650,137.5900,-541.2650,61,7
26,20220406,-117.3700,2693.6900,2622.4800,123,7
26,20220407,-507.7250,1275.8600,1275.8600,86,8
26,20220408,-11.2400,671.8500,581.8700,62,5
26,20220411,-23.7300,189.1500,61.6800,43,3
26,20220412,-1322.2450,280.7650,-1322.2450,88,9
26,20220413,-11.2400,687.0550,444.8250,45,5
26,20220414,-425.7300,82.6300,-309.9850,64,10
26,20220418,-1719.8750,21.2600,-1719.8750,75,11
26,20220419,23.9000,193.6050,96.1350,51,4
26,20220420,-113.5600,286.0150,227.4350,56,4
26,20220421,-4551.3100,-11.2400,-4551.3100,119,13
26,20220422,-2063.4950,21.2600,-1960.9050,97,10
26,20220425,-1200.2150,4180.1250,4135.1650,204,13
26,20220426,-1287.8950,236.2950,-1266.6350,149,8
26,20220427,21.2600,2760.8500,497.6650,204,15
26,20220428,138.7900,5424.3850,5255.6950,132,4
26,20220628,-3112.6800,-115.6050,-3112.6800,107,18
26,20220629,-1006.2250,30.0900,-690.8150,106,9
26,20220630,-11.2400,2658.9150,984.3650,124,7
26,20220701,120.0100,1951.8250,1951.8250,120,8
26,20220705,-290.4850,3385.5850,3363.1050,123,8
26,20220706,-648.4200,2232.9550,2152.4200,117,6
26,20220707,-11.2400,259.6350,187.2050,33,5
26,20220708,-464.7300,212.0050,-350.5500,70,6
26,20220711,-47.2400,343.5350,184.8650,49,5
26,20220712,-11.2400,761.8800,716.9200,67,6
26,20220713,-175.2850,1291.6350,992.9550,108,9
26,20220714,-22.4800,2955.4250,2955.4250,105,4
26,20220715,-58.5000,93.8700,-22.1100,39,6
26,20220718,-1143.2800,83.8900,-1122.0200,48,12
26,20220719,-123.5600,132.6300,-79.6600,34,6
26,20220720,40.0500,1002.6950,1002.6950,82,10
26,20220721,21.2600,1340.7300,1340.7300,73,3
26,20220722,-1352.3050,-89.9800,-1181.6400,86,13
26,20220725,-22.4800,427.1450,253.7150,59,4
26,20220726,-57.4900,140.0500,22.3450,47,6
27,20220331,-12.4700,377.2450,241.0650,44,6
27,20220401,-8.1150,1008.7850,1008.7850,66,4
27,20220404,-241.0400,-28.7400,-234.7800,22,10
27,20220405,-38.7100,738.6650,452.4850,61,5
27,20220406,-192.1800,2331.1900,2259.9800,123,5
27,20220407,-107.6250,1395.8600,1395.8600,86,5
27,20220408,-586.8800,21.2600,-586.8800,62,8
27,20220411,-113.3400,46.6300,-92.0800,42,5
27,20220412,-970.9950,367.1450,-970.9950,88,9
27,20220413,-631.4250,21.2600,-631.4250,45,5
27,20220414,-48.6900,786.2550,673.7950,67,4
27,20220418,-11.2400,1158.5950,206.3750,75,8
27,20220419,-82.7750,178.6050,48.6350,51,5
27,20220420,-11.2400,372.2450,124.9350,56,6
27,20220421,-652.5500,2001.6400,-652.5500,120,13
27,20220422,-11.2400,1451.6200,1104.0950,97,8
27,20220425,21.2600,4871.3750,4826.4150,204,9
27,20220426,-1515.3950,245.3300,-1494.1350,149,8
27,20220427,-822.3350,1440.8500,-822.3350,204,15
27,20220428,-652.8250,1704.3950,1546.9450,132,13
27,20220727,-96.1900,3914.4400,3914.4400,69,5
27,20220728,-859.4700,31.2800,-859.4700,53,6
27,20220729,-160.7300,242.7000,-160.7300,52,5
27,20220801,-340.0850,614.0750,591.5950,97,10
27,20220802,-795.2850,4.4050,-742.9500,80,11
27,20220803,-573.2800,42.5200,-573.2800,47,9
27,20220804,-539.7500,21.2600,-323.7850,59,9
27,20220805,-11.2400,724.0900,668.2100,71,6
27,20220808,50.0100,1671.9200,1671.9200,67,4
27,20220809,-50.4650,184.6950,82.3850,51,7
27,20220810,-119.9300,182.8800,182.8800,38,7
27,20220811,91.2700,1382.5650,1361.3250,70,4
27,20220812,-544.8100,21.2600,-448.5200,23,10
27,20220815,-517.2700,27.5300,-504.7200,28,16
27,20220816,-746.0000,31.2800,-128.2300,52,16
27,20220817,21.2600,846.2250,122.7250,85,8
27,20220818,-279.8600,41.5200,-57.0700,43,6
27,20220819,-99.1250,179.7950,179.7950,42,9
27,20220822,-402.1400,-33.7400,-320.8300,42,5
27,20220823,21.2600,524.2800,425.7600,76,6
28,20220331,-14.9900,569.7850,548.5650,44,1
28,20220401,-28.1050,475.0350,475.0350,66,5
28,20220404,-58.6500,61.4700,61.4700,22,4
28,20220405,-11.2400,808.6650,522.4850,61,3
28,20220406,-230.8800,2177.4400,2106.2300,123,5
28,20220407,-181.1700,1409.6100,1409.6100,86,8
28,20220408,-11.2400,575.6100,564.3700,62,4
28,20220411,-152.0900,10.0500,-130.8300,42,4
28,20220412,-1217.2450,340.8950,-1217.2450,88,13
28,20220413,-11.2400,491.9850,159.8250,45,6
28,20220414,-12.4800,428.3950,268.7950,67,10
28,20220418,-779.8750,247.1850,-779.8750,75,4
28,20220419,-16.0500,268.6050,138.6350,51,5
28,20220420,-47.4600,391.0150,279.9350,56,3
28,20220421,-1885.0500,736.6400,-1885.0500,120,13
28,20220422,-388.5800,540.4400,-133.4050,97,8
28,20220425,-919.3300,3386.3750,3341.4150,204,10
28,20220426,-1041.6450,42.5200,-1020.3850,149,8
28,20220427,-893.5850,1397.1000,-893.5850,204,15
28,20220428,-265.8600,2465.6450,2308.1950,132,7
28,20220824,-12.4600,198.9900,173.5350,41,4
28,20220825,92.5100,887.2950,887.2950,42,2
28,20220826,-619.8400,563.3600,200.9000,90,6
28,20220829,-337.1500,385.1750,305.2350,86,13
28,20220830,-129.1100,501.2300,501.2300,123,9
28,20220831,-858.9900,98.8400,-621.4300,107,6
28,20220901,-213.3800,951.6350,951.6350,101,11
28,20220902,-2127.5450,1482.1150,-1879.3050,132,9
28,20220906,146.2600,1820.6450,1742.1250,150,6
28,20220907,55.0100,663.0100,589.3900,64,6
28,20220908,97.5100,2712.3300,2712.3300,108,6
28,20220909,-17.4700,758.0300,758.0300,53,2
28,20220912,-6.1800,674.4500,674.4500,70,6
28,20220913,-967.3050,62.9900,-967.3050,82,6
28,20220914,21.2600,829.3400,423.4400,94,6
28,20220915,-563.8650,890.0850,-105.1200,113,11
28,20220916,-427.2500,650.2750,650.2750,90,7
28,20220919,-307.3900,1357.7250,1357.7250,85,5
28,20220920,-13.4900,909.4600,909.4600,71,3
28,20220921,-3121.9500,3561.8050,-3079.4300,182,10
29,20220331,-14.9900,473.4850,358.5650,44,4
29,20220401,-28.1050,653.5050,630.0350,66,5
29,20220404,-83.6500,23.7600,5.2200,22,4
29,20220405,-11.2400,853.6650,567.4850,61,3
29,20220406,-193.3800,2478.6900,2407.4800,123,5
29,20220407,-181.1700,1719.6100,1719.6100,86,8
29,20220408,-11.2400,525.9150,456.8700,62,5
29,20220411,-69.8300,120.3800,-18.3300,42,4
29,20220412,-1182.2450,340.8950,-1182.2450,88,13
29,20220413,-11.2400,459.4850,204.8250,45,6
29,20220414,-12.4800,500.0050,387.5450,67,9
29,20220418,-552.3750,334.8450,-552.3750,75,4
29,20220419,-16.0500,301.1050,171.1350,51,5
29,20220420,-47.4600,391.0150,257.4350,56,4
29,20220421,-1687.5500,966.6400,-1687.5500,120,13
29,20220422,-576.0800,385.4400,-170.9050,97,8
29,20220425,-1154.3300,3476.3750,3431.4150,204,11
29,20220426,-1489.1450,42.5200,-1467.8850,149,8
29,20220427,-768.5850,1522.1000,-768.5850,204,15
29,20220428,-265.8600,2465.6450,2308.1950,132,7
29,20220922,-254.1350,417.1700,417.1700,92,7
29,20220923,-244.2600,695.2000,694.6700,92,7
29,20220926,-1036.7900,405.1000,405.1000,135,11
29,20220927,-1033.6100,1009.4950,832.0850,146,10
29,20220928,-195.9500,281.4400,155.8700,87,8
29,20220929,-1102.7200,333.8300,-680.0900,116,10
29,20220930,-1151.9950,566.5600,-1130.7350,114,14
29,20221003,-36.1800,798.7250,383.8750,75,5
29,20221004,-15.2750,646.2650,645.0350,66,8
29,20221005,-589.6700,628.2900,628.2900,79,11
29,20221006,108.7600,1422.1000,1324.8900,114,7
29,20221007,-580.9000,-2.4500,-499.2300,77,11
29,20221010,-239.7200,1251.3750,1157.2900,104,9
29,20221011,-1962.1750,298.9000,-1923.3950,98,16
29,20221012,-419.0600,203.5850,-419.0600,94,9
29,20221013,405.0100,7629.7050,7404.9400,244,16
29,20221014,-356.0300,1470.9300,1000.3100,156,8
29,20221017,-452.2700,43.8400,-319.9550,67,7
29,20221018,-749.9300,1020.2650,513.8000,130,5
29,20221019,-223.6500,638.3700,573.4400,94,8
30,20220429,-1236.1800,374.5000,-1039.2550,137,16
30,20220502,-4417.7100,-11.2400,-999.8500,265,10
30,20220503,-33.7200,1418.6300,1209.8950,177,7
30,20220504,-886.0550,5582.3950,4122.2800,228,7
30,20220505,-977.5800,1216.1650,-783.2600,299,12
30,20220506,-2150.9900,1980.3500,-336.9300,307,8
30,20220509,-474.0100,959.7400,-474.0100,224,7
30,20220510,-1539.1050,4007.7100,2831.8600,311,10
30,20220511,-1851.2700,680.9700,-1851.2700,248,13
30,20220512,-5202.6200,602.1850,-3191.6750,270,13
30,20220513,-2241.9450,121.4100,-1962.4900,126,9
30,20220516,-118.0350,2515.8050,2272.7500,150,6
30,20220517,-44.9600,1546.0500,1529.9100,116,4
30,20220518,-2870.3350,-166.2400,-2839.0650,156,10
30,20220519,20.0100,4221.6250,3528.8200,257,10
30,20220520,-1146.5050,1253.2200,1253.2200,197,15
30,20220523,130.0100,1252.1250,758.8900,139,7
30,20220524,-17.4500,3279.3600,3279.3600,186,13
30,20220525,-328.4600,1400.5950,1156.7500,175,8
30,20220526,-20.3150,383.8900,146.7500,50,9
30,20220527,-314.2350,107.5600,-268.3800,37,6
30,20220531,-46.2300,1478.4200,1174.9600,121,6
30,20220601,-451.1300,1069.9300,997.5300,128,5
30,20220602,124.2000,907.6500,792.0200,77,6
30,20220603,-546.0350,-5.2850,-412.7400,101,8
30,20220606,-483.6600,1018.2400,804.0350,91,9
30,20220607,-246.4850,132.5900,24.4400,69,5
30,20220608,-17.4700,682.7900,544.7100,96,15
30,20220609,-781.4500,21.2600,-781.4500,105,8
30,20220610,-471.7350,1208.6600,967.4800,123,7
30,20220613,-1707.4650,988.9050,-1707.4650,191,13
30,20220614,-86.6050,1062.8750,125.3400,159,12
30,20220615,-943.8250,8743.8950,8439.3850,251,7
30,20220616,-1492.4500,252.6550,-1082.2000,155,15
30,20220617,-33.7200,2147.8500,1599.3700,187,5
30,20220621,-123.8650,202.7800,-92.5650,56,5
30,20220622,-377.3100,339.0150,339.0150,89,6
30,20220623,-409.7300,481.5450,282.8550,98,5
30,20220624,-106.5050,110.0600,-22.7350,39,5
30,20220627,73.7600,747.0600,607.1300,88,7
31,20220429,-1284.2950,682.0900,-1264.2550,137,14
31,20220502,-1758.9600,1591.6550,1040.1500,265,11
31,20220503,-90.4650,1721.1300,1034.8950,177,7
31,20220504,-923.6250,18707.2800,18707.2800,228,8
31,20220505,-144.9600,4275.7400,3462.9900,299,7
31,20220506,-1135.2050,1996.5100,-439.4300,307,8
31,20220509,-1039.0100,990.2250,-1039.0100,224,14
31,20220510,-889.1650,3711.4500,2695.6100,311,9
31,20220511,-2567.5200,319.4200,-2567.5200,248,9
31,20220512,-3991.3700,755.9350,-2237.9250,270,11
31,20220513,-3252.5300,51.9050,-3167.4900,126,15
31,20220516,-40.5050,2734.5750,2514.0000,150,6
31,20220517,-166.4950,2719.8000,2638.6600,116,6
31,20220518,-1492.8350,54.5250,-1461.5650,156,11
31,20220519,-1707.7600,1589.6350,-217.4300,257,15
31,20220520,-1942.8400,-11.2400,-173.0300,197,15
31,20220523,-351.6800,765.8250,208.8900,139,8
31,20220524,-1163.4750,1759.3600,1759.3600,186,13
31,20220525,-101.1700,4623.5250,4583.0000,175,6
31,20220526,-527.2700,63.7900,-295.7600,49,9
31,20220628,-865.5150,-94.3450,-750.1800,107,6
31,20220629,-49.9600,938.9050,852.9350,106,5
31,20220630,-168.4950,519.6850,214.3650,124,6
31,20220701,-124.9900,1708.0750,1708.0750,120,5
31,20220705,-858.1800,499.7400,198.1050,123,9
31,20220706,-213.1400,487.0800,349.9200,117,9
31,20220707,-160.3050,53.8200,-139.0450,33,7
31,20220708,-1.2200,1077.3550,713.2000,70,6
31,20220711,-155.9200,177.3050,84.8650,49,5
31,20220712,-11.2400,751.8800,706.9200,67,6
31,20220713,-228.2950,440.6400,-228.2950,108,7
31,20220714,-865.9800,810.3850,789.1750,105,9
31,20220715,21.2600,310.2000,111.6400,39,8
31,20220718,-390.7800,350.2400,-369.5200,48,8
31,20220719,-277.7850,147.6200,-257.7750,35,9
31,20220720,-96.0900,490.0350,355.1950,82,8
31,20220721,-859.5900,42.5200,-741.7700,73,14
31,20220722,-282.4500,761.3750,567.1100,86,5
31,20220725,10.0200,427.4650,427.4650,59,4
31,20220726,-57.4900,737.3150,689.8450,47,3
32,20220429,-51.6950,3469.4950,3469.4950,137,4
32,20220502,-5016.1000,1130.3950,-5016.1000,265,9
32,20220503,-802.8050,1162.5400,657.3950,177,9
32,20220504,-21395.2200,53.1650,-21395.2200,228,27
32,20220505,-11.2400,9309.2200,9287.9900,299,7
32,20220506,21.2600,6096.5300,4391.8200,307,14
32,20220509,-2276.8250,130.4800,-939.0100,224,14
32,20220510,25.6550,4406.1550,2479.3600,311,14
32,20220511,-1500.7400,1356.4050,1148.7300,248,9
32,20220512,-262.9350,5291.1200,3019.5750,270,9
32,20220513,-2096.2400,85.8300,-2096.2400,126,16
32,20220516,-892.5550,728.9900,717.7500,150,11
32,20220517,-3553.8400,354.4550,-3553.8400,116,20
32,20220518,161.2600,3005.9150,2979.6850,156,7
32,20220519,-6483.4450,305.1300,-5284.9300,257,17
32,20220520,-1221.7800,1765.6800,-1221.7800,197,12
32,20220523,-2220.0900,-124.9700,-1972.3600,139,12
32,20220524,-3451.8900,41.3900,-3451.8900,186,14
32,20220525,-3750.2150,1335.7300,-3690.7500,175,10
32,20220526,-699.7700,-11.2400,-623.2500,50,9
32,20220727,-3840.5700,21.2600,-3840.5700,68,15
32,20220728,-624.4700,2.5500,-624.4700,53,9
32,20220729,-388.2300,242.7000,-388.2300,52,6
32,20220801,-708.4250,392.3250,-665.9050,97,17
32,20220802,-967.7750,20.7900,9.5500,80,11
32,20220803,-908.2800,42.5200,-908.2800,47,11
32,20220804,-550.9900,21.2600,-350.0350,59,10
32,20220805,-11.2400,705.2300,445.7100,71,9
32,20220808,50.0100,1749.3700,1584.4200,67,5
32,20220809,8.7700,344.6950,224.8850,51,7
32,20220810,-69.6200,115.2100,-69.6200,38,4
32,20220811,-258.6600,790.0350,777.5750,70,4
32,20220812,-371.0600,21.2600,-259.7700,23,10
32,20220815,-494.7200,5.0300,-494.7200,28,9
32,20220816,-632.3100,31.2800,-421.9900,51,9
32,20220817,-9.9700,958.9650,947.7250,85,4
32,20220818,-279.8600,41.5200,-242.0700,43,11
32,20220819,-279.1050,32.6000,-65.2050,42,9
32,20220822,-163.5800,264.1700,264.1700,42,5
32,20220823,21.2600,625.6500,555.7600,76,6
33,20220429,-22.4800,1314.5000,225.7450,137,15
33,20220502,-5049.8600,-11.2400,-5028.6000,265,10
33,20220503,-344.0650,1579.6750,1348.6450,177,11
33,20220504,-3083.9700,2949.8950,-3083.9700,228,15
33,20220505,-492.8250,6012.9000,5939.2400,299,10
33,20220506,-11.2400,4186.5750,2275.5700,307,9
33,20220509,-1987.7600,286.8900,-1987.7600,224,12
33,20220510,-1539.1050,385.0950,123.1100,311,10
33,20220511,-2047.2100,569.5100,-1091.2700,248,11
33,20220512,9.6550,2625.0900,528.3250,270,12
33,20220513,-2533.7400,94.4850,-2533.7400,126,13
33,20220516,-967.5550,1071.4900,1060.2500,150,8
33,20220517,-44.9600,1377.2800,1064.9100,116,18
33,20220518,-974.4550,256.7600,-762.8150,156,11
33,20220519,20.0100,3277.8800,2973.8200,257,17
33,20220520,-873.5800,1315.6400,391.9700,197,12
33,20220523,-285.4300,1210.8250,490.1400,139,11
33,20220524,-1123.4750,638.3650,-480.6400,186,13
33,20220525,-480.9700,2146.1300,-165.7500,175,8
33,20220526,-472.2700,140.0500,-313.2500,50,12
33,20220824,-12.4600,539.0300,516.0350,41,4
33,20220825,-226.8350,198.5550,198.5550,43,3
33,20220826,-684.8400,965.8600,933.4000,90,6
33,20220829,-659.5000,308.9300,-232.2650,86,13
33,20220830,-33.7200,588.1200,458.7300,123,10
33,20220831,-475.5100,98.8400,-221.4300,107,7
33,20220901,-105.9500,1124.1050,1046.6350,101,5
33,20220902,-1675.0450,1689.6250,-461.8050,132,8
33,20220906,146.2600,2436.3950,2149.6250,150,11
33,20220907,-14.7000,611.8300,526.8900,64,5
33,20220908,97.5100,3272.3300,3272.3300,108,13
33,20220909,5.0100,737.3950,726.1550,53,3
33,20220912,-53.6800,1019.4500,1019.4500,70,3
33,20220913,-846.6400,-11.2400,-846.6400,86,8
33,20220914,-272.2350,581.6200,-190.3100,94,13
33,20220915,-533.8650,990.7600,-98.8700,113,9
33,20220916,-419.7500,199.3300,-209.7250,90,7
33,20220919,-307.3900,220.2500,73.9750,85,5
33,20220920,-508.0400,198.0100,-508.0400,71,4
33,20220921,-492.3650,3408.4050,2891.8400,184,10
34,20220429,-22.4800,1662.0000,413.2450,137,15
34,20220502,-5136.1100,-11.2400,-5114.8500,265,10
34,20220503,-344.0650,1161.1900,1022.3950,177,9
34,20220504,-8846.4700,1462.5500,-8846.4700,228,15
34,20220505,-470.4150,7002.9000,6929.2400,299,10
34,20220506,-11.2400,4103.0050,2508.0700,307,8
34,20220509,-1676.5100,340.6500,-1676.5100,224,11
34,20220510,-1539.1050,1171.8500,1160.6100,311,10
34,20220511,-2427.0350,745.7700,-1668.7700,248,12
34,20220512,9.6550,3027.0600,1092.0750,270,8
34,20220513,-3000.6550,70.7250,-3000.6550,122,14
34,20220516,-682.5550,1991.4900,1980.2500,150,8
34,20220517,-513.4850,636.4000,-71.3400,116,20
34,20220518,-878.0050,429.2600,-342.8150,156,11
34,20220519,20.0100,3787.5600,3776.3200,257,17
34,20220520,-873.5800,1765.6400,163.2200,197,12
34,20220523,-252.9300,1210.8250,450.1400,139,11
34,20220524,-1188.4750,816.5300,-43.1400,186,13
34,20220525,-1553.4700,1561.1400,-1293.2500,175,8
34,20220526,-490.3150,140.0500,-323.2500,50,12
34,20220922,-741.6400,-11.2400,-710.3300,92,7
34,20220923,-31.2000,1211.7200,602.1700,92,7
34,20220926,-954.8600,862.9950,576.3500,135,11
34,20220927,-1033.6100,2094.5750,2088.3350,146,5
34,20220928,-677.9100,138.8900,-571.6300,87,8
34,20220929,-738.8600,322.5900,-622.5900,116,12
34,20220930,-177.3300,1111.8700,408.0150,114,11
34,20221003,-36.1800,963.7250,878.8750,75,5
34,20221004,-70.2750,458.6850,420.0350,66,8
34,20221005,-709.6700,447.6100,-586.7100,79,11
34,20221006,108.7600,1436.9900,1339.8900,114,7
34,20221007,-523.5900,348.2300,335.7700,77,5
34,20221010,-239.7200,1220.1450,829.7900,104,8
34,20221011,-1652.3650,185.0800,-573.3950,98,14
34,20221012,-44.9600,898.4400,898.4400,94,4
34,20221013,405.0100,5800.8750,2902.4400,244,18
34,20221014,-293.5800,1867.6450,1417.8100,156,7
34,20221017,-484.7700,22.5800,-339.9550,67,7
34,20221018,-1260.1650,-172.4900,-992.4500,130,10
34,20221019,-223.6500,1068.3900,1025.9400,94,8
35,20220527,-638.4200,21.2600,-513.3800,37,8
35,20220531,-1959.2500,30.7050,-1163.7900,121,12
35,20220601,-97.4600,1634.7300,1476.2800,128,6
35,20220602,-1977.0400,-45.5450,-1490.4800,77,12
35,20220603,-549.7550,203.9200,-436.4900,101,8
35,20220606,21.2600,2554.0350,2554.0350,91,3
35,20220607,-22.4800,845.8850,191.9400,69,6
35,20220608,-118.0050,970.9100,920.9600,96,8
35,20220609,-150.6300,627.2400,-135.2000,105,7
35,20220610,-11.2400,1544.9100,1303.7300,123,5
35,20220613,-1956.2150,118.2450,-1956.2150,191,14
35,20220614,-11.2400,1839.1250,1199.0900,159,11
35,20220615,-961.3350,10264.4300,9736.8850,251,8
35,20220616,-546.8450,396.5750,-107.2000,155,7
35,20220617,-446.5750,719.7650,361.8700,187,6
35,20220621,-90.1250,412.7100,-37.5650,56,8
35,20220622,-16.2400,714.1200,205.2650,89,5
35,20220623,-11.2400,1926.4250,1921.6050,98,5
35,20220624,-412.7550,63.8000,-318.9850,39,13
35,20220627,-144.1950,418.5350,159.6300,88,7
35,20220628,-694.2950,834.3000,489.8200,107,6
35,20220629,-17.4600,1251.4050,1167.9350,106,3
35,20220630,-1540.5000,408.8100,-580.6350,124,11
35,20220701,-124.9900,558.0750,558.0750,120,6
35,20220705,-1318.1800,208.2650,-821.8950,123,12
35,20220706,-34.3800,875.9100,664.9200,117,7
35,20220707,-60.4450,37.1450,25.9050,28,3
35,20220708,21.2600,1068.6550,706.9500,70,9
35,20220711,-137.2000,216.0650,102.3650,49,5
35,20220712,-36.1300,636.8800,591.9200,67,6
35,20220713,-285.7950,390.9650,-285.7950,108,6
35,20220714,-1098.4800,42.5200,-440.8250,105,8
35,20220715,21.2600,342.7000,144.1400,39,8
35,20220718,-202.2200,248.5350,-173.2700,48,6
35,20220719,-207.7850,201.3800,-157.7150,41,10
35,20220720,-149.8500,403.0800,290.1950,82,8
35,20220721,-1524.9950,21.2600,-1339.2700,73,15
35,20220722,-249.9500,881.3750,742.1100,86,7
35,20220725,-321.4450,27.4650,27.4650,59,4
35,20220726,41.2700,706.0650,658.5950,47,5
36,20220527,-528.4900,21.2600,-380.8800,37,8
36,20220531,-1443.0600,30.7150,-1078.7900,121,12
36,20220601,10.0200,2780.0200,2723.7800,128,5
36,20220602,-1722.0800,-136.8450,-1462.9800,77,14
36,20220603,-327.7050,391.4200,-61.4900,101,11
36,20220606,21.2600,2145.7400,1896.5350,91,8
36,20220607,-22.4800,1060.6400,1001.9400,69,5
36,20220608,-46.1900,872.7900,762.2100,96,9
36,20220609,-322.7000,439.7400,-322.7000,105,10
36,20220610,-18.7100,1722.4100,1481.2300,123,4
36,20220613,-3667.4650,83.2350,-3667.4650,191,14
36,20220614,-77.9850,1514.1250,714.0900,159,13
36,20220615,-970.0750,10211.9300,9684.3850,251,7
36,20220616,-429.9500,768.4600,-19.7000,155,12
36,20220617,-1016.5750,894.7450,433.1200,187,7
36,20220621,-4.9600,412.7100,152.4350,56,5
36,20220622,-27.4800,582.7550,516.5150,89,7
36,20220623,-11.2400,2166.5950,2060.3550,98,6
36,20220624,-515.2650,42.5200,-410.2350,39,16
36,20220627,-152.9450,559.5500,440.8800,88,7
36,20220727,-107.4300,2905.0650,2905.0650,69,6
36,20220728,-929.4700,-1.2200,-929.4700,53,8
36,20220729,-420.7300,177.7000,-420.7300,52,6
36,20220801,-223.6500,840.3350,829.0950,97,10
36,20220802,-839.0350,40.0100,-511.7000,80,12
36,20220803,-983.2800,42.5200,-983.2800,47,9
36,20220804,-373.4900,25.0200,-135.0350,59,10
36,20220805,-11.2400,705.2300,253.2100,71,9
36,20220808,50.0100,1751.9200,1751.9200,67,4
36,20220809,8.7700,329.6950,259.8850,51,5
36,20220810,-12.4300,250.3400,152.8800,38,4
36,20220811,-269.9000,277.5350,265.0750,70,8
36,20220812,-223.5600,108.7900,-112.2700,23,10
36,20220815,-519.7400,5.0300,-514.7200,28,13
36,20220816,-664.8100,31.2800,-36.9900,51,16
36,20220817,21.2600,731.3150,420.2250,85,7
36,20220818,-279.8600,41.5200,-74.5700,43,6
36,20220819,-279.1050,32.6000,-75.2050,42,9
36,20220822,-163.5800,116.6400,106.6700,42,5
36,20220823,21.2600,569.3500,500.7600,76,5
37,20220527,-292.1700,183.2050,-167.1300,37,8
37,20220531,-491.2250,368.4200,-81.2900,121,10
37,20220601,-367.3400,2307.5200,2251.2800,128,5
37,20220602,-147.0600,1049.5550,672.0200,77,16
37,20220603,-1172.8000,21.2600,-1005.2400,101,11
37,20220606,-516.1600,1083.2400,869.0350,91,8
37,20220607,-74.9500,876.7700,536.9400,69,6
37,20220608,-17.4700,920.2900,824.7100,96,15
37,20220609,-1271.4500,21.2600,-1271.4500,105,12
37,20220610,13.7900,1642.4100,1401.2300,123,5
37,20220613,-2622.4650,498.3850,-2622.4650,191,14
37,20220614,8.8000,1391.6250,389.0900,159,13
37,20220615,-1265.0750,7269.8150,6461.8850,251,10
37,20220616,-1151.2000,302.6550,-740.9500,155,12
37,20220617,-190.3250,1286.6000,828.1200,187,7
37,20220621,21.2600,423.9800,312.4350,56,4
37,20220622,-147.3800,768.8550,614.0150,89,6
37,20220623,-229.8800,1016.5950,910.3550,98,5
37,20220624,-209.7300,142.5600,-22.7350,39,12
37,20220627,73.7600,783.5150,599.6300,88,5
37,20220824,-12.4600,631.0350,631.0350,41,4
37,20220825,-186.2300,363.5450,363.5450,42,3
37,20220826,-689.1750,415.0350,-242.8500,90,7
37,20220829,-587.0000,341.4300,-187.2650,86,11
37,20220830,-47.9100,682.4300,676.2300,123,15
37,20220831,-453.9900,121.4900,-216.4300,107,7
37,20220901,-183.4500,1069.1350,1069.1350,101,8
37,20220902,-603.8050,1689.6250,90.6950,132,8
37,20220906,146.2600,1379.9850,925.8750,150,11
37,20220907,-83.3000,295.0800,46.8900,64,6
37,20220908,96.2900,3189.8300,3189.8300,108,5
37,20220909,5.0100,774.9050,774.9050,53,4
37,20220912,-53.6800,678.2000,678.2000,70,3
37,20220913,-1292.8900,-11.2400,-1292.8900,86,9
37,20220914,-139.7350,616.0550,-57.8100,94,8
37,20220915,-965.1150,428.8150,-963.8700,113,16
