trade_idx,split_00,split_01,split_02,split_03,split_04,split_05,split_06,split_07,split_08,split_09,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44
2684,20357.4750,16233.7250,21458.7250,-670.0250,6259.9750,12714.9750,4773.7250,-2455.0250,2018.1000,14297.4750,17807.4750,13051.8500,15142.4750,14974.9750,19704.3500,5609.3500,12711.8500,54.3500,14101.2250,8298.1000,7244.3500,4961.8500,12298.7250,14623.7250,20718.1000,8086.2250,14797.4750,13579.3500,9355.6000,8145.6000,-561.2750,21740.6000,17248.7250,1509.9750,7504.9750,15378.7250,16851.2250,12350.6000,16439.9750,,17441.8500,13253.7250,7164.3500,20017.4750,17743.7250
2685,20352.4850,16019.9850,21479.9850,-648.7650,6248.7350,12692.4850,4762.4850,-2433.7650,2039.3600,14286.2350,17828.7350,13073.1100,15199.3600,14996.2350,19725.6100,5598.1100,12700.6100,105.6100,14167.4850,8286.8600,7233.1100,5014.3600,12286.2350,14612.4850,20739.3600,8074.9850,14726.8600,13568.1100,9376.8600,8120.6100,-572.5150,21761.8600,17269.9850,1531.2350,7526.2350,15399.9850,16793.7350,12415.6100,16427.4850,,17463.1100,13242.4850,7153.1100,20006.2350,17764.9850
2686,20341.2450,16008.7450,21468.7450,-625.0050,6269.9950,12713.7450,4768.7450,-2466.2550,2060.6200,14478.1200,17817.4950,13094.3700,15220.6200,14903.1200,19746.8700,5830.6200,12821.8700,126.8700,14188.7450,8308.1200,7364.9950,5059.3700,12307.4950,14597.4950,20900.6200,8063.7450,14748.1200,13556.8700,9398.1200,8138.1200,-583.7550,21783.1200,17319.9950,1598.7450,7737.4950,15421.2450,16834.9950,12461.8700,16416.2450,,17484.3700,13231.2450,7058.1200,20207.4950,17848.7450
2687,20368.7550,16030.0050,21457.5050,-603.7450,6258.7550,12735.0050,4790.0050,-2444.9950,2012.5050,14499.3800,17878.7550,13083.1300,15241.8800,14891.8800,19768.1300,5851.8800,12843.1300,199.3800,14238.7550,8381.8800,7353.7550,5048.1300,12298.7550,14586.2550,20921.8800,8052.5050,14706.8800,13545.6300,9386.8800,8126.8800,-562.4950,21850.6300,17308.7550,1587.5050,7758.7550,15301.2550,16856.2550,12490.6300,16405.0050,,17508.1300,13220.0050,6978.1300,20228.7550,17870.0050
2688,20390.0150,16188.1400,21446.2650,-630.6100,6247.5150,12756.2650,4811.2650,-2456.2350,2001.2650,14293.1400,17955.0150,13071.8900,15230.6400,14880.6400,19756.8900,5873.1400,12831.8900,150.6400,14298.7650,8403.1400,7249.3900,5069.3900,12320.0150,14575.0150,20943.1400,8041.2650,14674.3900,13566.8900,9375.6400,8158.1400,-684.9850,21839.3900,17310.6400,1677.5150,7943.1400,15322.5150,16877.5150,12511.8900,16525.0150,,17529.3900,13151.2650,6915.6400,20416.2650,17858.7650
2689,20378.7750,16363.1500,21488.7750,-609.3500,6136.2750,12745.0250,4800.0250,-2376.2250,1990.0250,14281.9000,17976.2750,13093.1500,15348.1500,14869.4000,19766.9000,5623.7750,12820.6500,139.4000,14320.0250,8424.4000,7133.1500,5090.6500,12291.2750,14602.5250,20967.5250,8030.0250,14663.1500,13555.6500,9364.4000,8216.9000,-811.2250,21929.4000,17299.4000,1575.0250,7964.4000,15412.5250,16907.5250,12491.9000,16657.5250,,17520.6500,13086.2750,6858.1500,20437.5250,17847.5250
2690,20458.7850,16384.4100,21510.0350,-546.8400,6157.5350,12698.7850,4788.7850,-2354.9650,1941.2850,14270.6600,17997.5350,13076.2850,15480.6600,14858.1600,19805.6600,5645.0350,12951.9100,63.1600,14250.0350,8445.6600,7121.9100,5111.9100,12257.5350,14591.2850,20988.7850,8181.2850,14651.9100,13536.9100,9355.6600,8238.1600,-822.4650,21826.9100,17320.6600,1596.2850,7801.2850,15311.2850,16913.7850,12513.1600,16678.7850,,17510.6600,13107.5350,6879.4100,20625.0350,17938.7850
2691,20480.0450,16405.6700,21505.0450,-431.2050,6178.7950,12687.5450,4816.2950,-2366.2050,1847.5450,14259.4200,18018.7950,13097.5450,15640.6700,14846.9200,19826.9200,5416.2950,12973.1700,84.4200,14321.9200,8466.9200,7110.6700,5115.6700,12246.2950,14580.0450,20992.5450,8295.0450,14678.1700,13525.6700,9344.4200,8226.9200,-721.8300,21848.1700,17341.9200,1617.5450,7790.0450,15332.5450,16902.5450,12501.9200,16800.0450,,17503.1700,13061.2950,6868.1700,20816.2950,17960.0450
2692,20501.3050,16266.3050,21493.8050,-442.4450,6167.5550,12672.5550,4856.3050,-2344.9450,1836.3050,14248.1800,18093.8050,13026.9300,15661.9300,14835.6800,19845.6800,5437.5550,12961.9300,105.6800,14343.1800,8488.1800,7031.9300,5104.4300,12267.5550,14568.8050,21000.0550,8411.3050,14713.1800,13553.1800,9365.6800,8215.6800,-733.0700,21869.4300,17363.1800,1478.8050,7811.3050,15413.8050,16923.8050,12490.6800,16821.3050,,17524.4300,13082.5550,6856.9300,20837.5550,17981.3050
2693,20490.0650,16287.5650,21521.3150,-453.6850,6325.0650,12651.3150,4845.0650,-2323.6850,1751.3150,14236.9400,18206.3150,13015.6900,15818.1900,14824.4400,19875.6900,5225.0650,13121.9400,126.9400,14401.9400,8476.9400,7020.6900,5125.6900,12256.3150,14531.3150,21021.3150,8432.5650,14734.4400,13574.4400,9386.9400,8204.4400,-711.8100,21730.6900,17384.4400,1500.0650,7800.0650,15435.0650,16945.0650,12479.4400,16810.0650,,17545.6900,13071.3150,6845.6900,20858.8150,17917.5650
2694,20478.8250,16104.4500,21542.5750,-432.4250,6470.7000,12672.5750,4858.8250,-2302.4250,1772.5750,14225.7000,18227.5750,13004.4500,15839.4500,14885.7000,19896.9500,5419.4500,13303.2000,148.2000,14423.2000,8498.2000,6963.2000,5146.9500,12306.3250,14482.5750,21010.0750,8453.8250,14723.2000,13649.4500,9375.7000,8294.4500,-588.6750,21751.9500,17404.4500,1488.8250,7821.3250,15353.8250,16966.3250,12468.2000,16831.3250,,17566.9500,13060.0750,6834.4500,20880.0750,17906.3250
2695,20467.5850,16093.2100,21531.3350,-411.1650,6590.7100,12647.5850,4880.0850,-2281.1650,1690.7100,14214.4600,18338.8350,12993.2100,15860.7100,14906.9600,19894.4600,5659.4600,13291.9600,210.7100,14411.9600,8519.4600,6984.4600,5168.2100,12295.0850,14503.8350,21000.0850,8442.5850,14711.9600,13754.4600,9364.4600,8384.4600,-599.9150,21740.7100,17421.9600,1510.0850,7842.5850,15250.0850,16987.5850,12456.9600,16680.0850,,17588.2100,13048.8350,6823.2100,20868.8350,17975.0850
2696,20456.3450,15884.4700,21611.3450,-389.9050,6611.9700,12668.8450,4868.8450,-2259.9050,1711.9700,14203.2200,18481.3450,12981.9700,15881.9700,14895.7200,19915.7200,5648.2200,13280.7200,138.2200,14400.7200,8540.7200,6862.5950,5154.4700,12283.8450,14525.0950,21021.3450,8431.3450,14713.2200,13775.7200,9414.4700,8405.7200,-503.6550,21729.4700,17410.7200,1531.3450,7863.8450,15238.8450,16950.0950,12399.4700,16812.5950,,17639.4700,13035.0950,6831.9700,20996.3450,17996.3450
2697,20445.1050,15873.2300,21632.6050,-282.3950,6633.2300,12657.6050,4857.6050,-2359.8950,1780.7300,14043.2300,18620.7300,13006.9800,15903.2300,14884.4800,19936.9800,5669.4800,13476.9800,126.9800,14477.6050,8561.9800,6883.8550,5171.9800,12272.6050,14513.8550,20981.3550,8420.1050,14701.9800,13803.8550,9435.7300,8426.9800,-514.8950,21750.7300,17399.4800,1552.6050,7751.3550,15260.1050,16938.8550,12420.7300,16801.3550,,17660.7300,13056.3550,6853.2300,21017.6050,17985.1050
2698,20540.1150,15861.9900,21653.8650,-293.6350,6720.7400,12678.8650,4900.1150,-2371.1350,1769.4900,14064.4900,18641.9900,13028.2400,15940.7400,14959.4900,19938.2400,5658.2400,13498.2400,148.2400,14498.8650,8583.2400,6905.1150,5141.9900,12311.3650,14508.8650,21002.6150,8530.1150,14774.4900,13792.6150,9476.9900,8448.2400,-333.6350,21739.4900,17473.2400,1497.6150,7740.1150,15186.3650,16962.6150,12409.4900,16822.6150,,17710.7400,13045.1150,6841.9900,21038.8650,18058.8650
2699,20561.3750,15883.2500,21642.6250,-272.3750,6742.0000,12667.6250,4888.8750,-2349.8750,1873.8750,13900.7500,18663.2500,13023.8750,15929.5000,14980.7500,19959.5000,5877.0000,13335.7500,169.5000,14426.3750,8562.0000,6926.3750,5115.7500,12332.6250,14501.3750,20991.3750,8551.3750,14763.2500,13813.8750,9465.7500,8480.7500,-312.3750,21684.5000,17494.5000,1518.8750,7728.8750,15250.1250,16996.3750,12353.2500,16843.8750,,17748.2500,13033.8750,6830.7500,21027.6250,18080.1250
2700,20550.1350,15904.5100,21631.3850,-251.1150,6850.7600,12690.1350,4878.8850,-2328.6150,1988.8850,13922.0100,18652.0100,13029.5100,15918.2600,14969.5100,19949.5100,5898.2600,13199.5100,158.2600,14486.3850,8547.0100,6947.6350,5104.5100,12353.8850,14488.8850,20980.1350,8540.1350,14866.3850,13863.8850,9574.5100,8525.7600,-323.6150,21705.7600,17532.6350,1520.7600,7750.1350,15347.0100,16985.1350,12342.0100,16832.6350,,17737.0100,13012.6350,6819.5100,21016.3850,18150.7600
2701,20538.8950,15925.7700,21620.1450,-229.8550,6970.7700,12711.3950,4835.1450,-2436.1050,1977.6450,13910.7700,18640.7700,13050.7700,16003.2700,14958.2700,19944.5200,5919.5200,13085.7700,147.0200,14475.1450,8535.7700,6968.8950,5125.7700,12375.1450,14510.1450,20968.8950,8528.8950,14887.6450,13885.1450,9595.7700,8547.0200,-334.8550,21707.6450,17580.1450,1509.5200,7771.3950,15335.7700,17035.1450,12287.0200,16821.3950,,17725.7700,13001.3950,6808.2700,21005.1450,18239.5200
2702,20641.4050,15947.0300,21608.9050,-127.3450,6959.5300,12700.1550,4823.9050,-2447.3450,1966.4050,13899.5300,18629.5300,12903.2800,15992.0300,14947.0300,19973.2800,5940.7800,13107.0300,135.7800,14542.6550,8524.5300,7105.7800,5147.0300,12396.4050,14482.6550,20922.0300,8517.6550,14962.6550,13906.4050,9713.2800,8568.2800,-346.0950,21728.9050,17568.9050,1530.7800,7661.4050,15324.5300,17092.6550,12220.7800,16891.4050,,17801.4050,12990.1550,6797.0300,21136.4050,18260.7800
2703,20662.6650,15737.0400,21597.6650,-34.2100,7080.1650,12688.9150,4838.9150,-2458.5850,1907.6650,13888.2900,18618.2900,12845.1650,15899.5400,15027.0400,19994.5400,5962.0400,12982.0400,124.5400,14563.9150,8513.2900,6943.2900,5160.7900,12385.1650,14503.9150,20910.7900,8506.4150,14843.9150,13927.6650,9854.5400,8589.5400,-357.3350,21750.1650,17590.1650,1519.5400,7682.6650,15238.2900,17113.9150,12242.0400,16978.9150,,17822.6650,12988.9150,6883.2900,21157.6650,18282.0400
2704,20683.9250,15725.8000,21692.6750,-45.4500,7068.9250,12732.0500,4856.4250,-2529.2000,1896.4250,13757.0500,18720.8000,12866.4250,15807.0500,15127.0500,20010.8000,5950.8000,12970.8000,90.8000,14552.6750,8532.0500,6778.3000,5158.3000,12387.6750,14525.1750,20899.5500,8656.4250,14865.1750,13916.4250,10024.5500,8578.3000,-368.5750,21738.9250,17611.4250,1508.3000,7703.9250,15227.0500,17186.4250,12230.8000,17000.1750,,17856.4250,12977.6750,6972.0500,21146.4250,18383.3000
2705,20749.5600,15538.3100,21713.9350,-56.6900,7057.6850,12753.3100,4845.1850,-2540.4400,1952.6850,13628.3100,18742.0600,12975.1850,15828.3100,15148.3100,20032.0600,6069.5600,12959.5600,77.6850,14525.1850,8520.8100,6767.0600,5147.0600,12401.4350,14498.9350,20878.3100,8677.6850,14977.6850,13905.1850,10045.8100,8612.0600,-379.8150,21727.6850,17640.1850,1497.0600,7725.1850,15215.8100,17333.9350,12167.0600,17067.0600,,17845.1850,12996.4350,6993.3100,21218.9350,18260.8100
2706,20770.8200,15329.5700,21702.6950,-67.9300,7046.4450,12774.5700,4833.9450,-2551.6800,1973.9450,13649.5700,18857.0700,13118.9450,15849.5700,15221.4450,20020.8200,6090.8200,12844.5700,66.4450,14513.9450,8559.5700,6755.8200,5143.3200,12422.6950,14487.6950,20899.5700,8698.9450,15086.4450,13893.9450,10192.0700,8649.5700,-391.0550,21716.4450,17625.1950,1517.0700,7562.6950,15175.8200,17456.4450,12110.8200,17088.3200,,17866.4450,13017.6950,7014.5700,21323.9450,18249.5700
2707,20792.0800,15318.3300,21691.4550,-79.1700,7321.4550,12725.8300,4855.2050,-2597.9200,1995.2050,13494.5800,18878.3300,13140.2050,15892.0800,15327.7050,20057.0800,6112.0800,12749.5800,55.2050,14502.7050,8580.8300,6777.0800,5132.0800,12411.4550,14523.9550,20859.5800,8545.2050,15107.7050,13882.7050,10180.8300,8648.3300,-402.2950,21736.4550,17613.9550,1494.5800,7551.4550,15227.7050,17445.2050,12132.0800,17109.5800,,17887.7050,13038.9550,7035.8300,21420.8300,18238.3300
2708,20833.3400,15107.7150,21793.9650,-57.9100,7580.8400,12814.5900,4855.2150,-2609.1600,2016.4650,13515.8400,19004.5900,13161.4650,15913.3400,15348.9650,20097.0900,6100.8400,12770.8400,-37.2850,14523.9650,8602.0900,6574.5900,5124.5900,12438.9650,14515.2150,20829.5900,8566.4650,15213.9650,13938.9650,10347.0900,8679.5900,-413.5350,21713.9650,17633.9650,1483.3400,7376.4650,15216.4650,17542.7150,12182.0900,17130.8400,,17908.9650,13060.2150,7024.5900,21442.0900,18150.8400
2709,20854.6000,15128.9750,21815.2250,153.3500,7840.8500,12835.8500,4839.6000,-2642.9000,2005.2250,13537.1000,19025.8500,13182.7250,15934.6000,15422.1000,20085.8500,6089.6000,12655.8500,-124.7750,14545.2250,8630.8500,6563.3500,5145.8500,12460.2250,14536.4750,20850.8500,8587.7250,15235.2250,13960.2250,10533.3500,8700.8500,-489.7750,21702.7250,17655.2250,1472.1000,7365.2250,15277.7250,17666.4750,12203.3500,17152.1000,,17930.2250,13048.9750,7094.6000,21522.1000,18245.8500
2710,20820.8600,15117.7350,21836.4850,142.1100,7829.6100,12750.8600,4828.3600,-2691.6400,1976.4850,13315.8600,19047.1100,13171.4850,15948.3600,15443.3600,20087.1100,6227.7350,12677.1100,-136.0150,14566.4850,8652.1100,6584.6100,5167.1100,12463.9850,14557.7350,20787.1100,8608.9850,15335.2350,13981.4850,10554.6100,8703.3600,-468.5150,21723.9850,17633.9850,1545.8600,7353.9850,15298.9850,17687.7350,12157.1100,17140.8600,,17927.7350,13037.7350,7168.3600,21543.3600,18267.1100
2711,20772.1200,15106.4950,21902.1200,163.3700,7818.3700,12772.1200,4817.1200,-2702.8800,2007.7450,13304.6200,19068.3700,13160.2450,15969.6200,15432.1200,20108.3700,6248.9950,12665.8700,-147.2550,14586.4950,8722.1200,6605.8700,5137.1200,12485.2450,14578.9950,20808.3700,8686.4950,15356.4950,13970.2450,10575.8700,8724.6200,-551.0050,21645.2450,17655.2450,1567.1200,7342.7450,15218.9950,17708.9950,12145.8700,17074.6200,,17948.9950,13018.9950,7157.1200,21564.6200,18255.8700
2712,20793.3800,15260.8800,21923.3800,184.6300,7839.6300,12690.2550,4805.8800,-2681.6200,2029.0050,13293.3800,19089.6300,13429.0050,15974.6300,15519.6300,20129.6300,6237.7550,12543.3800,-158.4950,14607.7550,8800.2550,6727.1300,5087.1300,12474.0050,14600.2550,20829.6300,8707.7550,15377.7550,13947.7550,10597.1300,8739.6300,-529.7450,21634.0050,17615.2550,1605.2550,7364.0050,15240.2550,17835.2550,12134.6300,17033.3800,,17970.2550,13007.7550,7145.8800,21608.3800,18220.8800
2713,20814.6400,15282.1400,21944.6400,353.3900,7860.8900,12711.5150,4785.8900,-2692.8600,2060.2650,13108.3900,19078.3900,13450.2650,15997.1400,15540.8900,20148.3900,6226.5150,12564.6400,-169.7350,14629.0150,8882.1400,6748.3900,5075.8900,12462.7650,14621.5150,20720.8900,8797.7650,15366.5150,13936.5150,10720.8900,8760.8900,-428.4850,21590.8900,17636.5150,1652.7650,7385.2650,15320.2650,17955.2650,12123.3900,17054.6400,,18019.6400,12996.5150,7255.8900,21629.6400,18209.6400
2714,20773.4000,15270.9000,21985.9000,342.1500,8135.9000,12780.2750,4757.1500,-2704.1000,2049.0250,13129.6500,19167.1500,13471.5250,16024.0250,15529.6500,20169.6500,6432.1500,12585.9000,-202.2250,14650.2750,8903.4000,6859.6500,5064.6500,12482.7750,14660.2750,20742.1500,8819.0250,15355.2750,13957.7750,10742.1500,8782.1500,-482.2250,21538.4000,17546.5250,1641.5250,7406.5250,15399.6500,18082.7750,12112.1500,17075.9000,,18085.9000,12974.0250,7409.6500,21650.9000,18230.9000
2715,20770.9100,15347.7850,22007.1600,363.4100,8124.6600,12769.0350,4710.9100,-2715.3400,2112.7850,12977.7850,19243.4100,13460.2850,16045.2850,15610.9100,20207.1600,6453.4100,12677.1600,-180.9650,14639.0350,8910.9100,6880.9100,5053.4100,12506.5350,14649.0350,20763.4100,8767.7850,15500.2850,13865.2850,10834.6600,8770.9100,-514.7150,21559.6600,17567.7850,1630.2850,7427.7850,15444.6600,18104.0350,12093.4100,17064.6600,,18107.1600,12995.2850,7567.1600,21600.9100,18272.1600
2716,20759.6700,15417.7950,22035.9200,532.7950,8113.4200,12873.4200,4732.1700,-2640.3300,2134.0450,12966.5450,19327.7950,13780.2950,16082.7950,15712.1700,20270.9200,6655.9200,12665.9200,-192.2050,14471.5450,8932.1700,6902.1700,5052.1700,12527.7950,14637.7950,20602.1700,8789.0450,15521.5450,13886.5450,10855.9200,8780.9200,-525.9550,21548.4200,17589.0450,1651.5450,7449.0450,15465.9200,18125.2950,12084.6700,17017.1700,,18148.4200,12984.0450,7588.4200,21622.1700,18260.9200
2717,20782.8050,15439.0550,22079.6800,521.5550,8102.1800,12988.4300,4753.4300,-2554.0700,2172.8050,12955.3050,19349.0550,13801.5550,16144.0550,15733.4300,20292.1800,6677.1800,12687.1800,-170.9450,14492.8050,8905.9300,6972.1800,5040.9300,12567.8050,14626.5550,20623.4300,8752.8050,15510.3050,13787.8050,10877.1800,8842.1800,-571.5700,21537.1800,17741.5550,1680.3050,7277.1800,15507.1800,18146.5550,12105.9300,16973.4300,,18137.1800,13061.5550,7609.6800,21643.4300,18364.6800
2718,20807.8150,15450.3150,22100.9400,542.8150,7784.6900,13009.6900,4735.9400,-2532.8100,2211.5650,12839.0650,19370.3150,13822.8150,16219.0650,15722.1900,20280.9400,6867.8150,12804.6900,-328.4350,14616.5650,8888.4400,7047.1900,5075.9400,12556.5650,14615.3150,20458.4400,8741.5650,15634.0650,13776.5650,10955.9400,8863.4400,-582.8100,21503.4400,17762.8150,1665.3150,7080.3150,15528.4400,18167.8150,12094.6900,16974.6900,,18158.4400,12992.8150,7630.9400,21632.1900,18287.1900
2719,20829.0750,15474.7000,22122.2000,624.0750,7477.2000,13030.9500,4729.7000,-2511.5500,2232.8250,12860.3250,19391.5750,13811.5750,16240.3250,15882.2000,20302.2000,7070.3250,12793.4500,-490.9250,14605.3250,8909.7000,7160.9500,5097.2000,12630.3250,14511.5750,20301.5750,8730.3250,15622.8250,13686.5750,10977.2000,8942.2000,-594.0500,21513.4500,17751.5750,1654.0750,7069.0750,15517.2000,18189.0750,12074.7000,16994.7000,,18179.7000,13014.0750,7729.7000,21620.9500,18282.2000
2720,20817.8350,15505.3350,22080.9600,645.3350,7177.2100,13084.7100,4729.7100,-2585.2900,2254.0850,12849.0850,19412.8350,13832.8350,16300.3350,16049.0850,20323.4600,7091.5850,12782.2100,-502.1650,14750.3350,8930.9600,7182.2100,5073.4600,12619.0850,14620.3350,20176.5850,8807.8350,15644.0850,13615.3350,11040.9600,8963.4600,-605.2900,21534.7100,17919.0850,1674.0850,7057.8350,15505.9600,18224.0850,12063.4600,17015.9600,,18088.4600,12921.5850,7750.9600,21609.7100,18258.4600
2721,20817.8450,15455.3450,22078.4700,666.5950,7198.4700,13105.9700,4768.4700,-2596.5300,2275.3450,12957.8450,19434.0950,14085.9700,16361.5950,16070.3450,20344.7200,7230.3450,12803.4700,-513.4050,14739.0950,8952.2200,7170.9700,5062.2200,12686.5950,14609.0950,20197.8450,8881.5950,15632.8450,13556.5950,11107.2200,9012.2200,-616.5300,21509.7200,17715.3450,1695.3450,7079.0950,15613.4700,18212.8450,12028.4700,17004.7200,,18109.7200,12910.3450,7789.7200,21570.9700,18247.2200
2722,20806.6050,15444.1050,22067.2300,738.4800,7187.2300,13162.2300,4717.8550,-2607.7700,2296.6050,12979.1050,19419.1050,14107.2300,16382.8550,16205.3550,20387.8550,7251.6050,12747.2300,-524.6450,14643.4800,9014.7300,7124.7300,5050.9800,12767.8550,14630.3550,20047.8550,8980.3550,15743.4800,13577.8550,11037.2300,9079.7300,-589.0200,21530.9800,17736.6050,1711.6050,6956.6050,15522.2300,18201.6050,12049.7300,16993.4800,,18185.3550,12839.1050,7810.9800,21592.2300,18268.4800
2723,20839.1150,15397.2400,22090.3650,800.9900,6904.7400,13183.4900,4739.1150,-2619.0100,2295.9900,13107.8650,19440.3650,14329.1150,16404.1150,16342.8650,20449.1150,7240.3650,12768.4900,-535.8850,14664.7400,9003.4900,7172.2400,5039.7400,12756.6150,14527.8650,20036.6150,9099.1150,15764.7400,13599.1150,11112.2400,9133.4900,-550.2600,21547.2400,17529.1150,1700.3650,6840.3650,15543.4900,18256.6150,12098.4900,17018.4900,,18206.6150,12780.3650,7799.7400,21580.9900,18289.7400
2724,20860.3750,15418.5000,22115.3750,789.7500,6641.0000,13204.7500,4760.3750,-2594.0000,2306.0000,13129.1250,19429.1250,14350.3750,16439.1250,16364.1250,20470.3750,7147.8750,12789.7500,-547.1250,14686.0000,9113.5000,7193.5000,5061.0000,12829.1250,14516.6250,19942.8750,9120.3750,15786.0000,13512.8750,11206.0000,9197.2500,-485.2500,21568.5000,17550.3750,1735.3750,6829.1250,15631.6250,18277.8750,12087.2500,17042.2500,,18195.3750,12801.6250,7788.5000,21551.0000,18266.0000
2725,20881.6350,15439.7600,22136.6350,864.7600,6662.2600,13226.0100,4749.1350,-2582.7400,2332.2600,13227.8850,19417.8850,14339.1350,16427.8850,16494.1350,20424.1350,7025.3850,12778.5100,-558.3650,14537.2600,9217.2600,7202.8850,5082.2600,12817.8850,14645.3850,19853.5100,9226.6350,15864.7600,13534.1350,11227.2600,9218.5100,-463.9900,21603.5100,17322.8850,1724.1350,6817.8850,15652.8850,18299.1350,12108.5100,17063.5100,,18260.3850,12717.8850,7777.2600,21529.7600,18231.0100
2726,20870.3950,15428.5200,22125.3950,853.5200,6388.5200,13214.7700,4730.3950,-2593.9800,2353.5200,13249.1450,19406.6450,14327.8950,16446.0200,16515.3950,20370.3950,7130.3950,12813.5200,-669.6050,14526.0200,9132.2700,7217.8950,5103.5200,12839.1450,14634.1450,19874.7700,9247.8950,15886.0200,13555.3950,11248.5200,9207.2700,-497.1050,21592.2700,17311.6450,1809.1450,6748.5200,15674.1450,18320.3950,12097.2700,17084.7700,,18281.6450,12634.1450,7787.2700,21546.0200,18219.7700
2727,20835.4050,15449.7800,22125.4050,874.7800,6118.5300,13186.0300,4719.1550,-2513.9700,2381.0300,13237.9050,19414.1550,14606.6550,16434.7800,16536.6550,20417.2800,7151.6550,12842.2800,-769.5950,14547.2800,9205.4050,7239.1550,5124.7800,12827.9050,14622.9050,19863.5300,9269.1550,15874.7800,13544.1550,11269.7800,9228.5300,-430.8450,21502.2800,17094.1550,1797.9050,6672.2800,15695.4050,18335.4050,12049.7800,17071.0300,,18302.9050,12622.9050,7799.7800,21567.2800,18208.5300
2728,20856.6650,15459.7900,22114.1650,956.6650,6337.2900,13217.2900,4681.0400,-2443.9600,2402.2900,13127.9150,19411.6650,14882.9150,16427.2900,16557.9150,20474.7900,7140.4150,12863.5400,-748.3350,14624.1650,9226.6650,7214.1650,5122.2900,12849.1650,14717.9150,19798.5400,9290.4150,15933.5400,13532.9150,11287.2900,9194.7900,-409.5850,21523.5400,17115.4150,1786.6650,6577.2900,15684.1650,18324.1650,12024.7900,17092.2900,,18326.0400,12644.1650,7821.0400,21586.0400,18229.7900
2729,20826.6750,15481.0500,22146.6750,1018.5500,6326.0500,13238.5500,4702.3000,-2422.7000,2391.0500,13031.6750,19444.1750,15176.0500,16416.0500,16570.4250,20496.0500,7161.6750,12812.3000,-727.0750,14645.4250,9247.9250,7204.1750,5112.3000,12786.6750,14739.1750,19819.8000,9311.6750,15954.8000,13521.6750,11308.5500,9139.8000,-320.8250,21544.8000,16933.5500,1939.1750,6499.8000,15705.4250,18336.6750,12046.0500,17081.0500,,18314.8000,12665.4250,7809.8000,21621.0500,18218.5500
2730,20847.9350,15486.6850,22167.9350,1007.3100,6347.3100,13269.8100,4691.0600,-2433.9400,2432.3100,13020.4350,19465.4350,15197.3100,16412.3100,16591.6850,20517.3100,7261.6850,12739.8100,-919.5650,14666.6850,9236.6850,7207.9350,5101.0600,12807.9350,14801.6850,19841.0600,9300.4350,15976.0600,13510.4350,11329.8100,9128.5600,-299.5650,21697.3100,16743.5600,1960.4350,6488.5600,15694.1850,18325.4350,12044.8100,17099.8100,,18336.0600,12686.6850,7809.8100,21642.3100,18239.8100
2731,20836.6950,15482.9450,22189.1950,1028.5700,6336.0700,13258.5700,4679.8200,-2412.6800,2421.0700,12965.4450,19454.1950,15186.0700,16434.8200,16580.4450,20538.5700,7381.0700,12761.0700,-898.3050,14687.9450,9282.3200,7211.0700,5052.3200,12829.1950,14822.9450,19829.8200,9321.6950,15997.3200,13437.9450,11318.5700,9013.5700,-392.6800,21718.5700,16732.3200,1949.1950,6477.3200,15715.4450,18380.4450,12054.8200,17111.0700,,18357.3200,12640.4450,7816.0700,21631.0700,18247.3200
2732,20775.4550,15471.7050,22177.9550,1049.8300,6324.8300,13322.3300,4668.5800,-2391.4200,2492.3300,12954.2050,19474.2050,15207.3300,16456.0800,16581.7050,20593.5800,7369.8300,12749.8300,-909.5450,14661.7050,9303.5800,7232.3300,5073.5800,12911.7050,14844.2050,19818.5800,9404.2050,16014.8300,13375.4550,11331.0800,9002.3300,-403.9200,21707.3300,16753.5800,2116.7050,6418.5800,15649.2050,18401.7050,12043.5800,17156.0800,,18317.3300,12655.4550,7831.0800,21684.8300,18236.0800
2733,20796.7150,15471.7150,22142.9650,1202.3400,6072.3400,13343.5900,4839.2150,-2370.1600,2513.5900,12910.4650,19496.7150,15196.0900,16444.8400,16567.9650,20638.5900,7256.0900,12658.5900,-920.7850,14642.9650,9326.7150,7221.0900,5091.0900,12900.4650,14914.2150,19686.0900,9425.4650,16036.0900,13297.9650,11352.3400,8867.3400,-382.6600,21874.8400,16774.8400,2315.4650,6407.3400,15637.9650,18417.9650,12032.3400,17246.0900,,18306.0900,12691.7150,7852.3400,21748.5900,18257.3400
2734,20785.4750,15459.2250,22164.2250,1356.1000,6093.6000,13382.3500,4860.4750,-2326.4000,2567.3500,12860.4750,19531.7250,15184.8500,16433.6000,16531.7250,20627.3500,7277.3500,12679.8500,-932.0250,14664.2250,9315.4750,7148.6000,5079.8500,12921.7250,14935.4750,19674.8500,9482.9750,16066.1000,13236.7250,11341.1000,8856.1000,-393.9000,22073.6000,16796.1000,2336.7250,6396.1000,15659.2250,18406.7250,12021.1000,17267.3500,,18321.1000,12680.4750,7871.1000,21858.6000,18278.6000
