trade_idx,split_00,split_01,split_02,split_03,split_04,split_05,split_06,split_07,split_08,split_09,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44
1807,-6526.9200,-1062.5450,-4658.7950,-1672.5450,1732.4550,-3616.9200,3373.0800,-3313.7950,-2961.2950,-9150.0450,-10880.6700,-10366.9200,-6915.6700,-11026.9200,-10736.9200,-865.6700,-8873.1700,1668.7050,6528.7050,3618.7050,11361.2050,1528.0800,9151.2050,10033.7050,2116.2050,1437.4550,2173.0800,8384.3300,6244.3300,6958.7050,1972.4550,22736.2050,-5438.7950,-753.7950,-4203.7950,11793.0800,11661.8300,8473.0800,9658.0800,6979.3300,8696.8300,7295.5800,3728.0800,7337.4550,14629.3300
1808,-6505.6600,-790.0350,-4670.0350,-1413.1600,1468.0900,-3881.2850,3633.0900,-3292.5350,-2940.0350,-9032.5350,-10763.1600,-10249.4100,-6798.1600,-10888.1600,-10619.4100,-748.1600,-8755.6600,1583.7150,6549.9650,3607.4650,11349.9650,1641.8400,9139.9650,10054.9650,2151.2150,1458.7150,2194.3400,8365.5900,6233.0900,6979.9650,1961.2150,22724.9650,-5450.0350,-765.0350,-4215.0350,11814.3400,11683.0900,8494.3400,9679.3400,7000.5900,8685.5900,7324.3400,3716.8400,7464.9650,14650.5900
1809,-6783.1500,-801.2750,-4901.2750,-1424.4000,1489.3500,-3860.0250,3621.8500,-3020.0250,-2667.5250,-9011.2750,-10741.9000,-10228.1500,-6776.9000,-10735.6500,-10598.1500,-726.9000,-8734.4000,1572.4750,6571.2250,3504.9750,11338.7250,1630.6000,9308.7250,10043.7250,2172.4750,1479.9750,2183.1000,8354.3500,6313.1000,7001.2250,1949.9750,22713.7250,-5461.2750,-776.2750,-4226.2750,11803.1000,11671.8500,8483.1000,9668.1000,7054.3500,8706.8500,7345.6000,3705.6000,7486.2250,14671.8500
1810,-6761.8900,-1066.2650,-4880.0150,-1151.8900,1761.8600,-4137.5150,3643.1100,-3031.2650,-2678.7650,-9022.5150,-10753.1400,-10239.3900,-6788.1400,-10714.3900,-10609.3900,-738.1400,-8745.6400,1504.9850,6484.9850,3419.9850,11211.2350,1651.8600,9329.9850,9941.2350,2193.7350,1468.7350,2171.8600,8387.4850,6301.8600,7022.4850,1938.7350,22702.4850,-5472.5150,-787.5150,-4237.5150,11791.8600,11660.6100,8504.3600,9656.8600,7108.1100,8653.1100,7391.8600,3694.3600,7507.4850,14575.6100
1811,-7026.8800,-1045.0050,-4891.2550,-1163.1300,1750.6200,-4116.2550,3881.2450,-2771.2550,-2418.7550,-9033.7550,-10764.3800,-10250.6300,-6799.3800,-10693.1300,-10620.6300,-749.3800,-8756.8800,1452.4950,6506.2450,3441.2450,11324.9950,1749.3700,9351.2450,9856.2450,2182.4950,1457.4950,2160.6200,8376.2450,6323.1200,7001.2450,1959.9950,22723.7450,-5451.2550,-766.2550,-4216.2550,11880.6200,11749.3700,8410.6200,9745.6200,7179.3700,8674.3700,7459.3700,3683.1200,7528.7450,14596.8700
1812,-7005.6200,-1023.7450,-5155.6200,-903.1200,2010.6300,-4381.2450,3870.0050,-2782.4950,-2429.9950,-8894.9950,-10625.6200,-10111.8700,-6660.6200,-10704.3700,-10481.8700,-610.6200,-8618.1200,1473.7550,6495.0050,3503.7550,11313.7550,1829.3800,9223.7550,9877.5050,2171.2550,1471.2550,1950.6300,8365.0050,6220.6300,6971.2550,1948.7550,22712.5050,-5462.4950,-777.4950,-4227.4950,11901.8800,11738.1300,8431.8800,9766.8800,7229.3800,8663.1300,7448.1300,3671.8800,7517.5050,14488.1300
1813,-7016.8600,-785.6100,-5134.3600,-914.3600,1999.3900,-4359.9850,4132.5150,-2761.2350,-2408.7350,-8742.4850,-10473.1100,-9959.3600,-6508.1100,-10598.1100,-10329.3600,-458.1100,-8465.6100,1495.0150,6387.5150,3551.2650,11302.5150,1850.6400,9105.0150,9940.0150,2101.2650,1492.5150,1749.3900,8386.2650,6303.1400,6911.2650,1937.5150,22701.2650,-5473.7350,-788.7350,-4238.7350,11805.6400,11829.3900,8335.6400,9858.1400,7218.1400,8651.8900,7469.3900,3660.6400,7506.2650,14386.8900
1814,-7259.9750,-796.8500,-5411.8500,-893.1000,2020.6500,-4371.2250,4153.7750,-2523.1000,-2170.6000,-8721.2250,-10451.8500,-9938.1000,-6486.8500,-10500.6000,-10308.1000,-436.8500,-8444.3500,1576.2750,6408.7750,3540.0250,11200.0250,1913.1500,9126.2750,9987.5250,2090.0250,1481.2750,1540.6500,8375.0250,6291.9000,6900.0250,2273.7750,23037.5250,-5137.4750,-452.4750,-3902.4750,11794.4000,11818.1500,8324.4000,9879.4000,7181.9000,8640.6500,7555.6500,3649.4000,7540.0250,14408.1500
1815,-7238.7150,-534.3400,-5390.5900,-654.9650,2258.7850,-4614.3400,4377.5350,-2534.3400,-2181.8400,-8699.9650,-10430.5900,-9916.8400,-6465.5900,-10479.3400,-10286.8400,-415.5900,-8423.0900,1597.5350,6397.5350,3561.2850,11115.0350,1960.6600,9115.0350,9976.2850,2026.2850,1502.5350,1529.4100,8545.6600,6313.1600,6826.2850,2262.5350,23026.2850,-5148.7150,-463.7150,-3913.7150,11815.6600,11839.4100,8345.6600,9868.1600,7156.9100,8648.7850,7544.4100,3580.6600,7532.5350,14284.4100
1816,-7506.2050,-513.0800,-5655.5800,-666.2050,2247.5450,-4593.0800,4366.2950,-2271.8300,-1919.3300,-8711.2050,-10441.8300,-9928.0800,-6476.8300,-10458.0800,-10298.0800,-426.8300,-8434.3300,1618.7950,6386.2950,3642.5450,11103.7950,1949.4200,9012.5450,9997.5450,1978.7950,1506.2950,1518.1700,8566.9200,6301.9200,6815.0450,1937.5450,22701.2950,-5473.7050,-788.7050,-4238.7050,11789.4200,11813.1700,8319.4200,9889.4200,7178.1700,8706.2950,7430.6700,3569.4200,7541.2950,14305.6700
1817,-7517.4450,-741.8200,-5634.3200,-403.6950,2510.0550,-4860.5700,4602.5550,-2250.5700,-1898.0700,-8604.9450,-10335.5700,-9821.8200,-6370.5700,-10469.3200,-10191.8200,-320.5700,-8328.0700,1511.3050,6407.5550,3631.3050,11036.3050,1970.6800,8927.5550,10078.8050,2000.0550,1498.1800,1506.9300,8588.1800,6323.1800,6803.8050,1926.3050,22690.0550,-5484.9450,-799.9450,-4249.9450,11778.1800,11801.9300,8308.1800,9878.1800,7235.6800,8770.0550,7451.9300,3526.9300,7562.5550,14156.9300
1818,-7746.1850,-720.5600,-5645.5600,-382.4350,2498.8150,-4871.8100,4591.3150,-2479.3100,-2126.8100,-8507.4350,-10238.0600,-9724.3100,-6273.0600,-10480.5600,-10094.3100,-223.0600,-8230.5600,1532.5650,6396.3150,3652.5650,11083.8150,2051.9400,8948.8150,10067.5650,1943.1900,1474.4400,1495.6900,8713.1900,6311.9400,6825.0650,1915.0650,22678.8150,-5496.1850,-811.1850,-4261.1850,11799.4400,11790.6900,8329.4400,9866.9400,7256.9400,8791.3150,7473.1900,3493.1900,7545.0650,14178.1900
1819,-7724.9250,-961.8000,-5888.6750,-158.6750,2270.0750,-5100.5500,4612.5750,-2458.0500,-2105.5500,-8486.1750,-10216.8000,-9703.0500,-6251.8000,-10428.0500,-10073.0500,-201.8000,-8209.3000,1521.3250,6385.0750,3545.0750,11105.0750,2040.7000,9011.3250,10088.8250,1964.4500,1453.2000,1385.0750,8701.9500,6263.2000,6818.8250,2202.5750,22966.3250,-5788.6750,-523.6750,-3973.6750,11889.4500,11880.7000,8419.4500,9956.9500,7123.2000,8812.5750,7558.2000,3501.9500,7566.3250,14054.4500
1820,-7966.1650,-940.5400,-5867.4150,-169.9150,2291.3350,-5079.2900,4633.8350,-2699.2900,-2346.7900,-8464.9150,-10195.5400,-9681.7900,-6230.5400,-10350.5400,-10051.7900,-180.5400,-8188.0400,1510.0850,6373.8350,3566.3350,11126.3350,2061.9600,9058.8350,9981.3350,1880.7100,1474.4600,1373.8350,8909.4600,6251.9600,6805.0850,2223.8350,22987.5850,-5767.4150,-502.4150,-3952.4150,11910.7100,11901.9600,8440.7100,9978.2100,7111.9600,8833.8350,7623.2100,3523.2100,7511.3350,13948.8350
1821,-7944.9050,-951.7800,-6134.9050,66.3450,2050.0950,-5320.5300,4865.0950,-2678.0300,-2325.5300,-8476.1550,-10206.7800,-9693.0300,-6241.7800,-10329.2800,-10063.0300,-191.7800,-8199.2800,1498.8450,6362.5950,3555.0950,11207.5950,2164.4700,9047.5950,10002.5950,1805.7200,1495.7200,1362.5950,9130.7200,6273.2200,6855.0950,2498.8450,23262.5950,-6047.4050,-782.4050,-4232.4050,11994.4700,11813.2200,8351.9700,9889.4700,6984.4700,8855.0950,7611.9700,3511.9700,7458.8450,13970.0950
1822,-7956.1450,-963.0200,-6146.1450,55.1050,2071.3550,-5299.2700,5136.3550,-2689.2700,-2336.7700,-8487.3950,-10218.0200,-9704.2700,-6253.0200,-10308.0200,-10074.2700,-203.0200,-8210.5200,1487.6050,6328.8550,3543.8550,11196.3550,2185.7300,9068.8550,9991.3550,1826.9800,1516.9800,1295.1050,9119.4800,6294.4800,6876.3550,2520.1050,23283.8550,-6058.6450,-793.6450,-4243.6450,12015.7300,11801.9800,8340.7300,9878.2300,6868.2300,8848.8550,7600.7300,3505.7300,7480.1050,13991.3550
1823,-7967.3850,-1199.2600,-6374.8850,76.3650,2092.6150,-5310.5100,5401.9900,-2700.5100,-2348.0100,-8434.8850,-10165.5100,-9651.7600,-6200.5100,-10328.0100,-10021.7600,-150.5100,-8158.0100,1476.3650,6303.8650,3532.6150,11185.1150,2174.4900,9150.1150,9980.1150,1726.3650,1538.2400,1248.8650,9366.9900,6289.4900,6897.6150,2508.8650,23272.6150,-6037.3850,-804.8850,-4254.8850,12036.9900,11823.2400,8361.9900,9899.4900,6771.9900,8843.8650,7589.4900,3493.2400,7501.3650,14012.6150
1824,-8203.6250,-1475.5000,-6353.6250,97.6250,2113.8750,-5321.7500,5423.2500,-2469.2500,-2116.7500,-8357.3750,-10088.0000,-9574.2500,-6123.0000,-10377.3750,-9944.2500,-73.0000,-8080.5000,1465.1250,6325.1250,3521.3750,11077.6250,2195.7500,9138.8750,9968.8750,1651.3750,1532.0000,1237.6250,9388.2500,6278.2500,6911.3750,2726.3750,23050.1250,-6259.8750,-1027.3750,-4477.3750,11960.7500,11747.0000,8285.7500,9823.2500,6793.2500,8832.6250,7654.5000,3514.5000,7437.6250,14001.3750
1825,-8479.8650,-1746.1150,-6594.8650,328.8850,1877.6350,-5557.9900,5412.0100,-2197.9900,-1845.4900,-8336.1150,-10066.7400,-9552.9900,-6101.7400,-10416.1150,-9922.9900,-51.7400,-8059.2400,1453.8850,6291.3850,3542.6350,11098.8850,2217.0100,9160.1350,9957.6350,1672.6350,1511.3850,1226.3850,9618.2600,6289.5100,6930.1350,2972.0100,22799.5100,-6510.4900,-781.7400,-4727.9900,11949.5100,11735.7600,8274.5100,9812.0100,6870.7600,8821.3850,7712.0100,3495.7600,7385.1350,13990.1350
1826,-8750.4800,-1724.8550,-6573.6050,600.1450,2148.8950,-5834.2300,5433.2700,-1932.3550,-1579.8550,-8314.8550,-10045.4800,-9531.7300,-6080.4800,-10377.3550,-9901.7300,-30.4800,-8037.9800,1420.1450,6309.5200,3531.3950,11087.6450,2238.2700,9052.6450,9946.3950,1567.6450,1480.7700,1215.1450,9870.7700,6255.7700,6918.8950,2960.7700,22820.7700,-6489.2300,-792.9800,-4739.2300,11878.2700,11664.5200,8203.2700,9740.7700,6892.0200,8810.1450,7733.2700,3517.0200,7406.3950,13813.8950
1827,-8761.7200,-1703.5950,-6584.8450,865.7800,2414.5300,-6104.8450,5422.0300,-1911.0950,-1558.5950,-8334.8450,-10065.4700,-9551.7200,-6100.4700,-10388.5950,-9921.7200,-50.4700,-8057.9700,1395.1550,6330.7800,3520.1550,11108.9050,2259.5300,9073.9050,9967.6550,1588.9050,1397.0300,1218.9050,9892.0300,6244.5300,6980.1550,3211.4050,22565.1550,-6744.8450,-542.3450,-4488.5950,11867.0300,11653.2800,8192.0300,9729.5300,6817.0300,8798.9050,7722.0300,3538.2800,7343.9050,13835.1550
1828,-8772.9600,-1682.3350,-6596.0850,887.0400,2435.7900,-6116.0850,5209.5400,-1889.8350,-1537.3350,-8384.2100,-10114.8350,-9601.0850,-6149.8350,-10367.3350,-9971.0850,-99.8350,-8107.3350,1416.4150,6324.5400,3486.4150,11097.6650,2280.7900,9062.6650,9956.4150,1610.1650,1345.7900,1238.9150,9913.2900,6252.0400,7043.9150,3467.6650,22821.4150,-7006.0850,-286.0850,-4232.3350,11855.7900,11642.0400,8180.7900,9718.2900,6838.2900,8811.4150,7775.7900,3527.0400,7260.1650,13644.5400
1829,-8751.7000,-1693.5750,-6832.3250,908.3000,2457.0500,-6127.3250,5198.3000,-1868.5750,-1516.0750,-8422.9500,-10153.5750,-9639.8250,-6188.5750,-10378.5750,-10009.8250,-138.5750,-8146.0750,1382.6750,6313.3000,3461.4250,11086.4250,2269.5500,9051.4250,9922.6750,1468.9250,1414.5500,1240.1750,9902.0500,6273.3000,7032.6750,3488.9250,22810.1750,-7017.3250,-264.8250,-4211.0750,11877.0500,11630.8000,8169.5500,9707.0500,6827.0500,8807.6750,7797.0500,3515.8000,7281.4250,13665.8000
1830,-8762.9400,-1906.0650,-7108.5650,897.0600,2445.8100,-6106.0650,5219.5600,-1879.8150,-1527.3150,-8384.1900,-10114.8150,-9601.0650,-6149.8150,-10389.8150,-9971.0650,-99.8150,-8107.3150,1400.8100,6334.5600,3482.6850,11075.1850,2235.8100,9040.1850,9897.6850,1325.1850,1435.8100,1245.1850,10137.0600,6262.0600,6996.4350,3477.6850,22831.4350,-6996.0650,-243.5650,-4189.8150,11865.8100,11619.5600,8158.3100,9695.8100,6848.3100,8797.6850,7818.3100,3504.5600,7302.6850,13654.5600
1831,-8975.4300,-1884.8050,-7379.1800,918.3200,2434.5700,-6117.3050,5208.3200,-2092.3050,-1739.8050,-8395.4300,-10126.0550,-9612.3050,-6161.0550,-10473.5550,-9982.3050,-111.0550,-8118.5550,1422.0700,6355.8200,3448.9450,11063.9450,2210.8200,9028.9450,9918.9450,1187.0700,1424.5700,1266.4450,10380.1950,6212.6950,6985.1950,3466.4450,22820.1950,-6974.8050,-222.3050,-4168.5550,11892.0700,11645.8200,8184.5700,9722.0700,6869.5700,8786.4450,7839.5700,3499.5700,7323.9450,13449.5700
1832,-8986.6700,-1863.5450,-7390.4200,1125.8300,2222.0800,-6329.7950,5048.3300,-2103.5450,-1751.0450,-8374.1700,-10104.7950,-9591.0450,-6139.7950,-10452.2950,-9961.0450,-89.7950,-8097.2950,1415.8300,6344.5800,3467.0800,11052.7050,2232.0800,9017.7050,9885.2050,1068.3300,1413.3300,1255.2050,10401.4550,6255.2050,7006.4550,3741.4550,23095.2050,-7254.7950,52.7050,-3893.5450,11879.5800,11653.3300,8192.0800,9709.5800,6890.8300,8807.7050,7860.8300,3488.3300,7312.7050,13438.3300
1833,-8965.4100,-1874.7850,-7401.6600,1147.0900,2210.8400,-6341.0350,4968.9650,-2082.2850,-1729.7850,-8385.4100,-10116.0350,-9602.2850,-6151.0350,-10431.0350,-9972.2850,-101.0350,-8108.5350,1404.5900,6333.3400,3488.3400,11018.9650,2198.3400,9006.4650,9903.3400,1089.5900,1378.3400,1243.9650,10672.7150,6276.4650,7027.7150,3762.7150,23116.4650,-7266.0350,73.9650,-3904.7850,11868.3400,11642.0900,8180.8400,9730.8400,6844.5900,8828.9650,7914.5900,3477.0900,7301.4650,13459.5900
1834,-8976.6500,-2034.7750,-7380.4000,1135.8500,2232.1000,-6319.7750,4990.2250,-2093.5250,-1741.0250,-8396.6500,-10127.2750,-9613.5250,-6162.2750,-10409.7750,-9983.5250,-79.7750,-8119.7750,1425.8500,6322.1000,3482.1000,10993.9750,2216.4750,8995.2250,9924.6000,1110.8500,1399.6000,1232.7250,10661.4750,6297.7250,7003.9750,3977.7250,23331.4750,-7486.0250,-146.0250,-4124.7750,11898.3500,11672.1000,8210.8500,9760.8500,6865.8500,8803.9750,7950.8500,3465.8500,7135.2250,13480.8500
1835,-9136.6400,-2114.1400,-7391.6400,1157.1100,2220.8600,-6331.0150,4915.2350,-2253.5150,-1901.0150,-8480.3900,-10211.0150,-9697.2650,-6246.0150,-10421.0150,-10067.2650,-163.5150,-8203.5150,1447.1100,6342.1100,3470.8600,10982.7350,2237.7350,8961.4850,9918.3600,1099.6100,1391.4850,1248.9850,10650.2350,6390.2350,7007.7350,4179.6100,23533.3600,-7692.8900,-352.8900,-4331.6400,11887.1100,11693.3600,8232.1100,9782.1100,6854.6100,8792.7350,7992.1100,3454.6100,7272.7350,13469.6100
1836,-9216.0050,-2092.8800,-7604.1300,1312.1200,2060.8700,-6491.0050,4936.4950,-2332.8800,-1980.3800,-8459.1300,-10189.7550,-9676.0050,-6224.7550,-10432.2550,-10046.0050,-142.2550,-8182.2550,1435.8700,6363.3700,3492.1200,10948.9950,2231.4950,8936.4950,9907.1200,1088.3700,1412.7450,1277.7450,10983.9950,6473.9950,7028.9950,4200.8700,23554.6200,-7704.1300,-364.1300,-4342.8800,11926.4950,11732.7450,8271.4950,9821.4950,6843.3700,8780.2450,7980.8700,3443.3700,7261.4950,13228.3700
1837,-9194.7450,-2167.8700,-7615.3700,1386.5050,1981.5050,-6570.3700,4957.7550,-2311.6200,-1959.1200,-8470.3700,-10168.4950,-9654.7450,-6203.4950,-10443.4950,-10024.7450,-120.9950,-8160.9950,1424.6300,6352.1300,3513.3800,10967.1300,2220.2550,8957.7550,9928.3800,920.8800,1434.0050,1299.0050,11005.2550,6495.2550,6997.7550,4189.6300,23543.3800,-7682.8700,-342.8700,-4321.6200,11947.7550,11754.0050,8292.7550,9810.2550,6823.3800,8800.2550,7969.6300,3480.8800,7250.2550,12989.6300
1838,-9269.7350,-2146.6100,-7594.1100,1407.7650,2002.7650,-6549.1100,4979.0150,-2386.6100,-2034.1100,-8449.1100,-10147.2350,-9633.4850,-6182.2350,-10454.7350,-10003.4850,-132.2350,-8139.7350,1413.3900,6386.5150,3502.1400,10988.3900,2241.5150,8924.0150,9949.6400,743.3900,1422.7650,1320.2650,11026.5150,6552.1400,7019.0150,4403.3900,23757.1400,-7901.6100,-561.6100,-4540.3600,11960.2650,11766.5150,8305.2650,9792.7650,6812.1400,8824.0150,7844.6400,3502.1400,7239.0150,13010.8900
1839,-9248.4750,-2157.8500,-7605.3500,1332.7750,1927.7750,-6624.1000,5000.2750,-2365.3500,-2012.8500,-8427.8500,-10158.4750,-9644.7250,-6193.4750,-10465.9750,-10014.7250,-143.4750,-8150.9750,1433.4000,6407.7750,3490.9000,10982.1500,2262.7750,8942.1500,9938.4000,764.6500,1411.5250,1246.5250,11047.7750,6573.4000,7040.2750,4424.6500,23778.4000,-7912.8500,-572.8500,-4551.6000,11964.0250,11770.2750,8309.0250,9796.5250,6805.9000,8812.7750,7833.4000,3490.9000,7094.0250,13032.1500
1840,-9259.7150,-2136.5900,-7765.3400,1321.5350,1949.0350,-6602.8400,5021.5350,-2344.0900,-1991.5900,-8439.0900,-10169.7150,-9655.9650,-6204.7150,-10477.2150,-10025.9650,-154.7150,-8162.2150,1422.1600,6429.0350,3479.6600,10970.9100,2251.5350,8963.4100,9927.1600,753.4100,1411.5350,1235.2850,11069.0350,6608.4100,6979.0350,4413.4100,23767.1600,-7891.5900,-551.5900,-4530.3400,12000.2850,11806.5350,8345.2850,9832.7850,6794.6600,8857.7850,7822.1600,3512.1600,6960.2850,13053.4100
1841,-9270.9550,-2115.3300,-7844.7050,1310.2950,1970.2950,-6614.0800,5042.7950,-2322.8300,-1970.3300,-8450.3300,-10180.9550,-9667.2050,-6215.9550,-10642.2050,-10037.2050,-165.9550,-8173.4550,1410.9200,6450.2950,3499.6700,10992.1700,2240.2950,8957.1700,9915.9200,555.9200,1436.5450,1185.2950,11276.5450,6623.4200,6967.7950,4677.1700,24030.9200,-8160.3300,-820.3300,-4799.0800,12021.5450,11827.7950,8366.5450,9854.0450,6827.1700,8919.0450,7810.9200,3539.6700,7072.7950,12744.6700
1842,-9282.1950,-2094.0700,-7823.4450,1331.5550,1959.0550,-6625.3200,5064.0550,-2301.5700,-1949.0700,-8461.5700,-10192.1950,-9678.4450,-6227.1950,-10620.9450,-10048.4450,-177.1950,-8184.6950,1445.3050,6499.0550,3520.9300,11013.4300,2229.0550,8945.9300,9935.9300,544.6800,1457.8050,1150.9300,11494.0550,6644.6800,6956.5550,4698.4300,24052.1800,-8171.5700,-799.0700,-4810.3200,12010.3050,11816.5550,8355.3050,9842.8050,6815.9300,8940.3050,7799.6800,3560.9300,7061.5550,12765.9300
1843,-9293.4350,-2072.8100,-7898.4350,1352.8150,1947.8150,-6636.5600,5064.0650,-2280.3100,-1927.8100,-8472.8100,-10203.4350,-9689.6850,-6238.4350,-10632.1850,-10059.6850,-188.4350,-8195.9350,1466.5650,6554.0650,3542.1900,11002.1900,2249.0650,8967.1900,9957.1900,533.4400,1485.3150,1172.1900,11515.3150,6665.9400,6945.3150,4687.1900,24040.9400,-8150.3100,-777.8100,-4789.0600,12031.5650,11805.3150,8376.5650,9831.5650,6843.4400,8939.0650,7710.9400,3549.6900,6987.8150,12787.1900
1844,-9319.6750,-2051.5500,-7877.1750,1374.0750,1936.5750,-6647.8000,5052.8250,-2259.0500,-1906.5500,-8484.0500,-10214.6750,-9700.9250,-6249.6750,-10643.4250,-10070.9250,-199.6750,-8207.1750,1487.8250,6480.3250,3576.5750,10990.9500,2270.3250,8988.4500,9978.4500,522.2000,1536.5750,1193.4500,11536.5750,6687.2000,6951.5750,4675.9500,24029.7000,-8129.0500,-756.5500,-4767.8000,12020.3250,11794.0750,8365.3250,9820.3250,6864.7000,8960.3250,7665.9500,3597.2000,6976.5750,12808.4500
1845,-9330.9150,-2056.5400,-7888.4150,1347.8350,1957.8350,-6674.0400,5084.7100,-2237.7900,-1885.2900,-8649.0400,-10379.6650,-9865.9150,-6414.6650,-10654.6650,-10235.9150,-364.6650,-8372.1650,1509.0850,6469.0850,3597.8350,10979.7100,2259.0850,8977.2100,10012.8350,510.9600,1599.0850,1119.7100,11715.3350,6702.2100,6972.8350,4954.7100,24308.4600,-8412.7900,-1040.2900,-4489.0400,12059.0850,11832.8350,8404.0850,9859.0850,6889.7100,8945.3350,7630.9600,3645.9600,6965.3350,12797.2100
1846,-9330.9050,-2035.2800,-7899.6550,1369.0950,1979.0950,-6685.2800,5105.9700,-2242.7800,-1890.2800,-8627.7800,-10358.4050,-9844.6550,-6393.4050,-10665.9050,-10214.6550,-343.4050,-8350.9050,1557.8450,6385.3450,3619.0950,10954.7200,2293.4700,8965.9700,10034.0950,499.7200,1620.3450,1140.9700,11736.5950,6708.4700,6966.5950,4975.9700,24329.7200,-8424.0300,-1019.0300,-4467.7800,12116.5950,11890.3450,8461.5950,9916.5950,6920.9700,8934.0950,7607.2200,3667.2200,6954.0950,12363.4700
1847,-9342.1450,-2072.1450,-7910.8950,1369.1050,1979.1050,-6685.2700,5107.2300,-2254.0200,-1901.5200,-8639.0200,-10369.6450,-9855.8950,-6404.6450,-10677.1450,-10225.8950,-354.6450,-8362.1450,1612.8550,6406.6050,3640.3550,10975.9800,2314.7300,8954.7300,10055.3550,488.4800,1687.8550,1129.7300,11757.8550,6702.2300,6987.8550,4997.2300,24350.9800,-8435.2700,-1030.2700,-4479.0200,12137.8550,11911.6050,8482.8550,9937.8550,6942.2300,8882.8550,7628.4800,3688.4800,6942.8550,12384.7300
1848,-9310.2600,-2083.3850,-7922.1350,1357.8650,1967.8650,-6696.5100,5128.4900,-2222.1350,-1869.6350,-8650.2600,-10380.8850,-9867.1350,-6415.8850,-10688.3850,-10237.1350,-365.8850,-8373.3850,1681.6150,6427.8650,3689.1150,10997.2400,2335.9900,8974.7400,10076.6150,509.7400,1765.3650,1058.4900,11894.7400,6723.4900,6986.6150,5018.4900,24372.2400,-8446.5100,-1041.5100,-4490.2600,12120.3650,11894.1150,8465.3650,9920.3650,7014.7400,8837.8650,7617.2400,3677.2400,6922.8650,12405.9900
1849,-9289.0000,-2082.1250,-7948.3750,1389.7500,1999.7500,-6664.6250,5117.2500,-2200.8750,-1848.3750,-8629.0000,-10392.1250,-9878.3750,-6394.6250,-10699.6250,-10248.3750,-377.1250,-8384.6250,1702.8750,6381.6250,3744.1250,10957.8750,2357.2500,8996.0000,10125.3750,531.0000,1786.6250,1004.7500,11916.0000,6712.2500,6972.8750,5151.0000,24504.7500,-8584.0000,-1179.0000,-4627.7500,12109.1250,11915.3750,8486.6250,9941.6250,7036.0000,8859.1250,7603.5000,3666.0000,6911.6250,12394.7500
1850,-9287.7400,-2060.8650,-7959.6150,1411.0100,2021.0100,-6643.3650,5138.5100,-2199.6150,-1847.1150,-8640.2400,-10403.3650,-9889.6150,-6405.8650,-10780.8650,-10259.6150,-388.3650,-8395.8650,1781.6350,6334.1350,3670.3850,10946.6350,2406.0100,8984.7600,10180.3850,519.7600,1711.6350,956.0100,11937.2600,6733.5100,6949.1350,5172.2600,24526.0100,-8595.2400,-1190.2400,-4638.9900,12046.6350,11972.8850,8544.1350,9999.1350,7024.7600,8880.3850,7593.5100,3681.0100,6900.3850,11889.7600
1851,-9266.4800,-2039.6050,-7959.6050,1412.2700,2022.2700,-6642.1050,5158.5200,-2178.3550,-1825.8550,-8651.4800,-10414.6050,-9900.8550,-6417.1050,-10857.1050,-10270.8550,-399.6050,-8407.1050,1802.8950,6322.8950,3659.1450,10967.8950,2461.0200,9019.1450,10106.6450,541.0200,1789.1450,977.2700,11926.0200,6759.7700,6959.1450,5193.5200,24547.2700,-8606.4800,-1201.4800,-4650.2300,12125.3950,12051.6450,8622.8950,10077.8950,7013.5200,8869.1450,7614.7700,3699.7700,6907.8950,11911.0200
1852,-9245.2200,-2018.3450,-7970.8450,1401.0300,2043.5300,-6620.8450,5147.2800,-2157.0950,-1804.5950,-8630.2200,-10425.8450,-9912.0950,-6428.3450,-10952.0950,-10282.0950,-378.3450,-8418.3450,1791.6550,6321.0300,3575.4050,10989.1550,2387.2800,9007.9050,10127.9050,507.2800,1777.9050,998.5300,11914.7800,6776.0300,6947.9050,5214.7800,24568.5300,-8617.7200,-1212.7200,-4661.4700,12146.6550,12072.9050,8611.6550,10066.6550,7083.5300,8857.9050,7603.5300,3721.0300,6896.6550,11899.7800
1853,-9223.9600,-1998.3350,-7938.9600,1422.2900,2064.7900,-6599.5850,5168.5400,-2135.8350,-1783.3350,-8641.4600,-10437.0850,-9923.3350,-6439.5850,-10963.3350,-10293.3350,-389.5850,-8429.5850,1832.9150,6338.5400,3596.6650,10935.4150,2376.0400,9029.1650,10044.1650,439.7900,1766.6650,891.0400,12041.0400,6764.7900,6962.9150,5302.2900,24656.0400,-8710.2100,-1305.2100,-4753.9600,12064.1650,11990.4150,8689.1650,10144.1650,7164.7900,8846.6650,7624.7900,3709.7900,6887.9150,11372.9150
1854,-9203.9500,-2009.5750,-7917.7000,1443.5500,2086.0500,-6578.3250,5132.3000,-2115.8250,-1763.3250,-8722.7000,-10518.3250,-10004.5750,-6520.8250,-11025.2000,-10374.5750,-470.8250,-8510.8250,1875.4250,6327.3000,3617.9250,10990.4250,2292.3000,9050.4250,10065.4250,461.0500,1904.1750,912.3000,12164.8000,6796.0500,6961.6750,5323.5500,24677.3000,-8721.4500,-1283.9500,-4732.7000,12052.9250,11979.1750,8710.4250,10165.4250,7186.0500,8915.4250,7724.8000,3722.3000,6876.6750,10894.1750
