timestamp,bar_type,bar_param,day,is_warmup,bar_index,book_imbalance_1,book_imbalance_3,book_imbalance_5,book_imbalance_10,weighted_imbalance,spread,bid_depth_profile_0,bid_depth_profile_1,bid_depth_profile_2,bid_depth_profile_3,bid_depth_profile_4,bid_depth_profile_5,bid_depth_profile_6,bid_depth_profile_7,bid_depth_profile_8,bid_depth_profile_9,ask_depth_profile_0,ask_depth_profile_1,ask_depth_profile_2,ask_depth_profile_3,ask_depth_profile_4,ask_depth_profile_5,ask_depth_profile_6,ask_depth_profile_7,ask_depth_profile_8,ask_depth_profile_9,depth_concentration_bid,depth_concentration_ask,book_slope_bid,book_slope_ask,level_count_bid,level_count_ask,net_volume,volume_imbalance,trade_count,avg_trade_size,large_trade_count,vwap_distance,kyle_lambda,return_1,return_5,return_20,volatility_20,volatility_50,momentum,high_low_range_20,high_low_range_50,close_position,volume_surprise,duration_surprise,acceleration,vol_price_corr,time_sin,time_cos,minutes_since_open,minutes_to_close,session_volume_frac,cancel_add_ratio,message_rate,modify_fraction,order_flow_toxicity,cancel_concentration,book_snap_0,book_snap_1,book_snap_2,book_snap_3,book_snap_4,book_snap_5,book_snap_6,book_snap_7,book_snap_8,book_snap_9,book_snap_10,book_snap_11,book_snap_12,book_snap_13,book_snap_14,book_snap_15,book_snap_16,book_snap_17,book_snap_18,book_snap_19,book_snap_20,book_snap_21,book_snap_22,book_snap_23,book_snap_24,book_snap_25,book_snap_26,book_snap_27,book_snap_28,book_snap_29,book_snap_30,book_snap_31,book_snap_32,book_snap_33,book_snap_34,book_snap_35,book_snap_36,book_snap_37,book_snap_38,book_snap_39,msg_summary_0,msg_summary_1,msg_summary_2,msg_summary_3,msg_summary_4,msg_summary_5,msg_summary_6,msg_summary_7,msg_summary_8,msg_summary_9,msg_summary_10,msg_summary_11,msg_summary_12,msg_summary_13,msg_summary_14,msg_summary_15,msg_summary_16,msg_summary_17,msg_summary_18,msg_summary_19,msg_summary_20,msg_summary_21,msg_summary_22,msg_summary_23,msg_summary_24,msg_summary_25,msg_summary_26,msg_summary_27,msg_summary_28,msg_summary_29,msg_summary_30,msg_summary_31,msg_summary_32,return_1,return_5,return_20,return_100,mbo_event_count,tb_label,tb_exit_type,tb_bars_held
1650659847500000000,tick,5000,20220422,false,75,-0.0666667,-0.133333,-0.103448,-0.130641,-0.106351,2,14,18,20,18,21,21,17,20,18,16,16,19,33,20,24,26,22,21,26,31,0.101377,0.104512,0.00624438,0.0379044,10,10,-1353,-0.120043,772,14.5997,0,3.79688,-0.00011955423,3.5,-53.5,-112.5,22.182129,17.627958,-112.5,255,315,0.0529412,1.41206,1.53085,13.5,-0.4178504,-0.812741,-0.582626,367.458,22.5417,0,1.02274,30.7914,0.12673,0.00453368,0.441543,-2.5,16,-2.25,18,-2,20,-1.75,17,-1.5,21,-1.25,21,-1,18,-0.75,20,-0.5,18,-0.25,14,0.25,16,0.5,19,0.75,33,1,20,1.25,24,1.5,26,1.75,22,2,21,2.25,26,2.5,31,597,622,168,712,724,88,882,942,252,763,761,246,540,540,154,357,368,120,511,542,187,731,728,232,672,679,201,568,571,211,1.0271895,1.0172596,43.576828,6.5,NaN,NaN,NaN,15441,1,timeout,1
1650660337500000000,tick,5000,20220422,false,76,-0.904762,-0.181818,-0.139785,-0.0824742,-0.196129,1,1,27,17,15,20,18,25,20,20,15,20,19,26,18,23,20,19,18,28,19,0.11419,0.102494,0.148554,0.00264571,10,10,-282,-0.0221003,420,30.381,1,3.53125,0.00062359223,6.5,-26,-117,22.034689,17.621283,-117,255,315,0.0784314,1.51239,1.4926,3,-0.49645597,-0.832982,-0.5533,375.625,14.375,0,1.01303,14.8867,0.152886,0.0154762,0.426299,-2.375,15,-2.125,20,-1.875,20,-1.625,25,-1.375,18,-1.125,20,-0.875,15,-0.625,17,-0.375,27,-0.125,1,0.125,20,0.375,19,0.625,26,0.875,18,1.125,23,1.375,20,1.625,19,1.875,18,2.125,28,2.375,19,434,423,147,392,402,141,328,311,132,475,506,163,337,357,119,177,164,71,145,157,46,246,258,98,160,155,63,375,376,135,1.0167854,1.0063463,23.351704,7.5,NaN,NaN,NaN,7713,1,timeout,1
1650660831200000000,tick,5000,20220422,false,77,-0.0344828,0.050505,-0.035533,-0.0466321,-0.024601,2,14,17,21,23,20,19,18,16,18,18,15,16,16,24,31,17,21,22,21,19,0.101725,0.105137,0.00312504,0.0280116,10,10,937,0.0635039,325,45.4,1,3.93945,0.00067856308,7.5,-1.5,-148.5,19.783375,17.078352,-148.5,255,315,0.107843,1.63242,1.43501,1,-0.48492482,-0.852306,-0.523044,383.853,6.14668,0,1.04547,11.8578,0.154622,0.0230769,0.432086,-2.5,18,-2.25,18,-2,16,-1.75,18,-1.5,19,-1.25,20,-1,23,-0.75,21,-0.5,17,-0.25,14,0.25,15,0.5,16,0.75,16,1,24,1.25,31,1.5,17,1.75,21,2,22,2.25,21,2.5,19,198,210,64,160,194,90,151,148,41,141,141,64,374,384,129,325,346,146,415,428,151,355,369,106,141,149,45,159,160,69,1.0517578,1.0408602,20.137764,-14,NaN,NaN,NaN,6178,-1,timeout,1
1652467322600000000,tick,5000,20220513,false,50,0.904762,0.173913,0.0723192,-0.00115875,0.148544,1,40,45,50,37,43,39,46,49,42,40,2,45,48,46,45,48,49,48,43,58,0.100909,0.110897,-0.000172452,0.183282,10,10,-439,-0.0764942,3880,1.47912,0,6.54492,0.0091744121,15,15,-105,23.631283,21.311499,-105,180,240,0.35,0.83394,0.891052,50,-0.47448525,-0.430682,-0.902504,252.043,137.957,0,1.00117,517.973,0.0866663,0.00386598,0.456933,-2.375,40,-2.125,42,-1.875,49,-1.625,46,-1.375,39,-1.125,43,-0.875,37,-0.625,50,-0.375,45,-0.125,40,0.125,2,0.375,45,0.625,48,0.875,46,1.125,45,1.375,48,1.625,49,1.875,48,2.125,43,2.375,58,4656,4732,877,4510,4470,794,4823,4904,949,5726,5711,1094,4695,4662,926,7466,7458,1468,5118,5156,959,8496,8568,1790,6707,6637,1152,5178,5144,886,1.0028267,0.99993932,776.84381,-8,79,85,NaN,129592,-1,stop,1
1652467612000000000,tick,5000,20220513,false,51,0.333333,0.0762332,0.0120482,0.00111732,0.0398785,1,20,49,51,41,49,49,52,44,49,44,10,51,42,59,43,48,45,46,48,55,0.103944,0.107948,0.0428542,0.0889127,10,10,-266,-0.0374332,3383,2.1005,0,-17.1426,0.0047803042,-8,25,-118,23.518929,21.301973,-118,180,240,0.305556,1.02939,1.05622,-23,-0.43183029,-0.449579,-0.893241,256.867,133.133,0,0.99825,426.358,0.083825,0.00236476,0.457686,-2.375,44,-2.125,49,-1.875,44,-1.625,52,-1.375,49,-1.125,49,-0.875,41,-0.625,51,-0.375,49,-0.125,20,0.125,10,0.375,51,0.625,42,0.875,59,1.125,43,1.375,48,1.625,45,1.875,46,2.125,48,2.375,55,6968,6912,1249,6649,6638,1305,6576,6583,1244,5529,5535,1049,5127,5075,796,4015,3996,759,4670,4633,858,7559,7678,1372,6153,6099,1126,3326,3324,585,0.99656391,1.0002722,573.91156,34,104.5,96,NaN,126771,1,target,1
1652467888800000000,tick,5000,20220513,false,52,0.783784,0.156522,0.0146751,-0.0661696,0.0532131,1,33,46,54,51,58,53,52,48,60,46,4,44,49,85,53,61,86,94,51,45,0.102067,0.119095,0.0256263,0.15909,10,10,400,0.0575043,3569,1.94901,0,25.1494,0.0034269409,34,32.5,-71,24.99395,21.302967,-71,175.5,240,0.507123,1.00692,1.00892,42,-0.40273234,-0.467467,-0.88401,261.48,128.52,0,1.00027,413.083,0.0877165,0.00952648,0.456203,-2.375,46,-2.125,60,-1.875,48,-1.625,52,-1.375,53,-1.125,58,-0.875,51,-0.625,54,-0.375,46,-0.125,33,0.125,4,0.375,44,0.625,49,0.875,85,1.125,53,1.375,61,1.625,86,1.875,94,2.125,51,2.375,45,5193,5196,1073,4518,4530,981,5902,5893,1310,4453,4473,756,5826,5804,1050,4571,4544,791,5027,5036,926,4918,4933,885,5834,5872,1236,5888,5863,1018,1.0001545,1.0003811,473.61761,36,85,80,NaN,117869,1,target,1
1652468115800000000,tick,5000,20220513,false,53,0.365854,0.0746269,0.0344828,0.00635786,0.061803,1,28,62,54,52,59,59,65,57,65,53,13,50,61,60,54,58,63,77,61,50,0.103344,0.108249,0.042505,0.0902915,10,10,62,0.0116893,4102,1.29303,0,9.5,0.0041615991,36,42,-32,26.440311,21.908848,-32,175.5,240,0.712251,0.78515,0.841169,2,-0.45926461,-0.481996,-0.876173,265.263,124.737,0,1.00331,414.055,0.0983619,0.00877621,0.451564,-2.375,53,-2.125,65,-1.875,57,-1.625,65,-1.375,59,-1.125,59,-0.875,52,-0.625,54,-0.375,62,-0.125,28,0.125,13,0.375,50,0.625,61,0.875,60,1.125,54,1.375,58,1.625,63,1.875,77,2.125,61,2.375,50,3173,3158,561,4700,4779,952,5833,5956,1181,5962,6112,1340,3771,3608,888,4159,4170,929,2986,2934,653,4724,4738,1126,2599,2580,593,4377,4389,1018,1.0074235,0.99819583,591.18561,14,49,48.5,NaN,98051,1,timeout,1
1652468439000000000,tick,5000,20220513,false,54,0.0454545,0.0747331,0.224832,0.0958439,0.0958915,1,23,54,74,63,151,50,59,53,62,57,21,52,57,56,45,91,51,49,46,65,0.123585,0.109751,0.0373581,0.0544124,10,10,-507,-0.0618821,3116,2.62933,0,11.124,-0.0023849944,14,91,-12,26.6325,21.920994,-12,166,240,0.837349,1.18872,1.17566,-22,-0.42906785,-0.502454,-0.864604,270.65,119.35,0,0.995908,298.196,0.0988822,0.00417202,0.449635,-2.375,57,-2.125,62,-1.875,53,-1.625,59,-1.375,50,-1.125,151,-0.875,63,-0.625,74,-0.375,54,-0.125,23,0.125,21,0.375,52,0.625,57,0.875,56,1.125,45,1.375,91,1.625,51,1.875,49,2.125,46,2.375,65,4965,4938,1123,4153,4106,947,4153,4088,904,4308,4332,890,4270,4242,876,4620,4595,902,3197,3166,602,3765,3760,782,5047,5142,1179,5021,4952,1322,0.99345505,0.99838334,351.84155,3,51,29,NaN,99463,1,expiry,1
1652468716900000000,tick,5000,20220513,false,55,-0.291667,-0.123457,-0.0396975,-0.0256881,-0.0625543,1,17,60,65,57,55,60,55,55,51,56,31,52,99,45,48,51,59,59,54,61,0.1056,0.108791,0.0529464,0.0281302,10,10,-98,-0.0131332,3609,2.06761,0,2.25098,-0.0029946093,3,79,-14,26.615032,21.682482,-14,162,240,0.876543,1.0742,1.01011,-11,-0.36514646,-0.519824,-0.854274,275.282,114.718,0,1.00041,346.056,0.0956337,0.000831255,0.452277,-2.375,56,-2.125,51,-1.875,55,-1.625,55,-1.375,60,-1.125,55,-0.875,57,-0.625,65,-0.375,60,-0.125,17,0.125,31,0.375,52,0.625,99,0.875,45,1.125,48,1.375,51,1.625,59,1.875,59,2.125,54,2.375,61,4466,4443,956,5690,5698,1308,4468,4469,938,3183,3145,670,3350,3338,722,3606,3572,740,2805,2806,588,6465,6626,1460,4268,4225,842,5176,5173,973,0.996975,1.0036738,523.60565,17.5,65,17.5,NaN,99778,1,timeout,1
1652469025200000000,tick,5000,20220513,false,56,-0.0192308,-0.0060241,-0.0213465,-0.0358035,-0.0224543,2,51,58,56,63,70,54,65,49,56,57,53,57,57,61,83,62,62,48,79,60,0.101112,0.102744,-0.000472967,0.0139339,10,10,864,0.106143,3236,2.51545,0,6.56836,-0.0010482285,17.5,104.5,33.5,26.006863,21.820404,33.5,163.5,240,0.975535,1.15294,1.10788,14.5,-0.43872947,-0.538844,-0.842405,280.42,109.58,0,0.999743,305.877,0.0918856,0.00540791,0.453999,-2.5,57,-2.25,56,-2,49,-1.75,65,-1.5,54,-1.25,70,-1,63,-0.75,56,-0.5,58,-0.25,51,0.25,53,0.5,57,0.75,57,1,61,1.25,83,1.5,62,1.75,62,2,48,2.25,79,2.5,60,4278,4221,826,4449,4445,826,4766,4823,1031,6697,6756,1335,3721,3688,848,3749,3722,722,3271,3243,586,4283,4301,825,3393,3378,761,4217,4236,905,1.0009201,0.99825519,479.66269,14.5,6.5,-6,NaN,97538,1,timeout,1
1652469338400000000,tick,5000,20220513,false,57,0.708333,0.137931,0.156627,0.15,0.197737,1,41,72,52,58,113,58,65,116,112,95,7,52,66,63,57,60,77,61,78,57,0.111714,0.110481,0.0869222,0.133163,10,10,337,0.0406563,3220,2.57422,0,7.29785,0.002275316,14.5,85,69,25.607079,21.792889,69,183,240,0.95082,1.1549,1.1122,-3,-0.46849054,-0.55789,-0.829915,285.64,104.36,0,1.0018,274.138,0.0918239,0.00450311,0.454496,-2.375,95,-2.125,112,-1.875,116,-1.625,65,-1.375,58,-1.125,113,-0.875,58,-0.625,52,-0.375,72,-0.125,41,0.125,7,0.375,52,0.625,66,0.875,63,1.125,57,1.375,60,1.625,77,1.875,61,2.125,78,2.375,57,3300,3247,700,3652,3658,718,3585,3571,628,4305,4342,823,3975,4004,784,3615,3623,702,4487,4526,925,2806,2778,624,4528,4603,995,4700,4671,985,1.0002657,1.0032281,330.65137,0,-26,-23,NaN,89080,0,expiry,1
1652469624700000000,tick,5000,20220513,false,58,-0.0188679,0.0144928,0.00390625,0.060449,0.0400122,1,26,65,49,59,58,65,92,63,63,74,27,51,58,58,61,55,64,65,56,49,0.106765,0.10361,0.0721105,0.0410915,10,10,-433,-0.056772,3493,2.18351,0,-11.457,0.0037307241,0,49,46,25.216761,21.601055,46,199,240,0.874372,1.05636,1.01506,-14.5,-0.54436731,-0.575047,-0.81812,290.412,99.5883,0,1.00392,286.78,0.0979234,0,0.451921,-2.375,74,-2.125,63,-1.875,63,-1.625,92,-1.375,65,-1.125,58,-0.875,59,-0.625,49,-0.375,65,-0.125,26,0.125,27,0.375,51,0.625,58,0.875,58,1.125,61,1.375,55,1.625,64,1.875,65,2.125,56,2.375,49,4179,4267,873,3852,3870,850,3477,3450,756,3839,3846,800,3207,3217,692,3942,3919,705,2829,2826,605,3142,3193,758,3038,3001,594,5455,5516,1407,1.005174,1.0026622,432.34369,16,-8.5,NaN,NaN,85598,1,target,1
1652469913700000000,tick,5000,20220513,false,59,-0.589744,-0.0987124,-0.0434783,0.000977517,-0.0734467,1,8,49,48,51,53,68,59,64,57,55,31,43,54,50,50,46,65,54,55,63,0.109306,0.103312,0.124451,0.0533876,10,10,-42,-0.00558065,3474,2.16638,0,5.51074,0.0063487664,16,51,96.5,23.899412,21.564053,96.5,199,240,0.954774,1.03818,1.02224,16,-0.58952641,-0.592113,-0.805855,295.228,94.7717,0,0.998417,336.405,0.0911017,0.00460564,0.454089,-2.375,55,-2.125,57,-1.875,64,-1.625,59,-1.375,68,-1.125,53,-0.875,51,-0.625,48,-0.375,49,-0.125,8,0.125,31,0.375,43,0.625,54,0.875,50,1.125,50,1.375,46,1.625,65,1.875,54,2.125,55,2.375,63,4552,4559,972,4555,4502,903,3930,3900,801,4272,4299,919,5627,5671,1095,4612,4555,816,4401,4423,899,4878,4883,1032,3817,3765,830,3573,3590,590,0.99978203,0.99694562,428.82355,17,-17,NaN,NaN,100695,1,timeout,1
1652470216300000000,tick,5000,20220513,false,60,-0.964286,-0.243636,-0.146199,-0.264049,-0.316396,1,1,46,57,50,65,53,57,50,51,48,55,61,55,62,61,85,108,62,64,208,0.111842,0.129709,0.212709,0.0903254,10,10,-360,-0.0436258,3200,2.57875,0,10.8916,-0.0097733438,17,65,140,22.908514,21.666065,140,210,240,0.985714,1.12353,1.0629,1,-0.5981431,-0.609702,-0.792631,300.272,89.7283,0,1.00321,288.79,0.0920569,0.0053125,0.454698,-2.375,48,-2.125,51,-1.875,50,-1.625,57,-1.375,53,-1.125,65,-0.875,50,-0.625,57,-0.375,46,-0.125,1,0.125,55,0.375,61,0.625,55,0.875,62,1.125,61,1.375,85,1.625,108,1.875,62,2.125,64,2.375,208,3571,3549,724,5618,5635,1091,3204,3202,564,3984,3968,819,5075,5154,995,3270,3222,590,2819,2798,673,3112,3083,592,3938,4030,850,5004,5081,1144,1.0026104,1.0039134,408.0661,-41,-65,NaN,NaN,90559,-1,stop,1
1652470446600000000,tick,5000,20220513,false,61,0.466667,0.0671378,0.040153,0.026087,0.0822906,1,33,66,52,62,59,72,64,56,55,71,12,60,60,59,60,68,56,61,69,55,0.103292,0.107436,0.0380859,0.0892814,10,10,-114,-0.0178964,4001,1.5921,0,-27.9395,-0.013002597,-41,6.5,153,21.296185,21.970984,153,214,240,0.775701,0.878391,0.824188,-58,-0.48452285,-0.62289,-0.782309,304.11,85.89,0,1.00507,374.572,0.0965061,0.0102474,0.452889,-2.375,71,-2.125,55,-1.875,56,-1.625,64,-1.375,72,-1.125,59,-0.875,62,-0.625,52,-0.375,66,-0.125,33,0.125,12,0.375,60,0.625,60,0.875,59,1.125,60,1.375,68,1.625,56,1.875,61,2.125,69,2.375,55,3101,3077,670,2456,2468,551,3117,3143,726,4067,4099,905,3841,3894,724,3617,3645,821,2604,2580,544,6649,6733,1467,5258,5324,1024,4161,4105,893,1.0059704,1.0043968,644.7677,-18,-49,NaN,NaN,90265,-1,stop,1
1652470636800000000,tick,5000,20220513,false,62,0.588235,0.100917,0.0666667,0.0209205,0.0989692,1,27,46,47,55,49,56,56,50,52,50,7,40,51,49,49,54,61,48,59,50,0.102694,0.109458,0.0418235,0.126466,10,10,-468,-0.0987342,4502,1.05287,0,4.36523,-0.0020675862,-18,-26,113,21.728495,22.098642,113,201,240,0.671642,0.67592,0.701685,23,-0.43097883,-0.633651,-0.773619,307.28,82.72,0,1.00401,557.906,0.0954383,0.00399822,0.453186,-2.375,50,-2.125,52,-1.875,50,-1.625,56,-1.375,56,-1.125,49,-0.875,55,-0.625,47,-0.375,46,-0.125,27,0.125,7,0.375,40,0.625,51,0.875,49,1.125,49,1.375,54,1.625,61,1.875,48,2.125,59,2.375,50,4364,4405,798,4768,4825,975,4618,4618,1023,4176,4157,898,3360,3292,744,4840,4889,1102,6462,6563,1344,4949,4937,1010,3837,3850,740,6498,6528,1488,1.0005168,1.006808,763.49298,17.5,2,NaN,NaN,110560,1,target,1
1652470848300000000,tick,5000,20220513,false,63,-0.159091,-0.0437956,-0.0615711,-0.0850622,-0.0849871,2,37,47,47,44,46,40,46,44,51,39,51,44,48,53,54,45,63,49,50,66,0.100848,0.101697,0.00429928,0.0221488,10,10,-190,-0.0382448,4237,1.17253,0,7.47754,0.0016520139,17.5,-8.5,103.5,21.357244,22.241314,103.5,201,240,0.758706,0.728666,0.796982,35.5,-0.38566583,-0.645474,-0.763782,310.805,79.195,0,0.997936,568.884,0.0903278,0.00413028,0.454366,-2.5,39,-2.25,51,-2,44,-1.75,46,-1.5,40,-1.25,46,-1,44,-0.75,47,-0.5,47,-0.25,37,0.25,51,0.5,44,0.75,48,1,53,1.25,54,1.5,45,1.75,63,2,49,2.25,50,2.5,66,6015,5944,1183,5068,5096,1021,6566,6521,1323,5816,5807,1083,3847,3815,733,5351,5389,1087,5821,5823,1177,5750,5742,1096,5639,5617,1148,4883,4889,1012,0.99527681,1.0005831,681.64618,7.5,2.5,NaN,NaN,124499,1,expiry,1
1652471096800000000,tick,5000,20220513,false,64,0.2,0.103774,-0.0215054,-0.00990099,0.0328127,1,24,43,50,34,31,32,43,39,70,34,16,34,45,61,34,40,36,49,43,50,0.109325,0.107891,0.0366049,0.0660912,10,10,823,0.130077,3828,1.65282,0,8.46191,0.0046419255,7.5,-17,130,20.625834,22.255686,130,201,240,0.79602,0.934402,0.942518,-10,-0.35539386,-0.659171,-0.751993,314.947,75.0533,0,1.00222,446.668,0.0904259,0.00195925,0.455292,-2.375,34,-2.125,70,-1.875,39,-1.625,43,-1.375,32,-1.125,31,-0.875,34,-0.625,50,-0.375,43,-0.125,24,0.125,16,0.375,34,0.625,45,0.875,61,1.125,34,1.375,40,1.625,36,1.875,49,2.125,43,2.375,50,5931,5930,1081,4063,3994,801,4337,4344,820,5820,5840,1200,4945,4927,1053,5501,5535,1058,6301,6300,1331,5726,5693,1145,4531,4682,909,3269,3291,639,0.99756932,1.0068303,560.64386,-31,-8.5,NaN,NaN,114825,-1,stop,1
1652471323000000000,tick,5000,20220513,false,65,-0.133333,-0.127517,-0.0441176,-0.0155979,-0.0598253,1,13,22,30,33,32,33,33,30,25,33,17,34,33,28,30,29,31,30,29,32,0.104865,0.102331,0.056422,0.0265098,10,10,-106,-0.0189489,4076,1.37242,0,-26.0771,0.0037195734,-31,-65,94,22.189749,22.457535,94,201,240,0.641791,0.840058,0.869352,-38.5,-0.36919981,-0.671451,-0.741049,318.717,71.2834,0,1.00948,482.079,0.0920476,0.0076055,0.456118,-2.375,33,-2.125,25,-1.875,30,-1.625,33,-1.375,33,-1.125,32,-0.875,33,-0.625,30,-0.375,22,-0.125,13,0.125,17,0.375,34,0.625,33,0.875,28,1.125,30,1.375,29,1.625,31,1.875,30,2.125,29,2.375,32,5024,5075,990,4688,4715,915,4323,4332,874,3800,3765,880,4138,4189,860,6694,6949,1523,5453,5565,1025,4508,4474,861,5672,5668,1162,4949,4984,943,1.0046875,1.0133451,670.76514,-25,6,NaN,NaN,113074,-1,stop,1
1652471500800000000,tick,5000,20220513,false,66,-0.8125,0.00990099,0.0391061,-0.0116279,-0.100484,1,3,31,68,41,43,31,34,29,32,28,29,38,33,37,35,36,32,36,34,38,0.120156,0.100608,0.0919677,0.0101924,10,10,-132,-0.0326894,4411,0.915439,0,-23.6221,0.0054835305,-25,-49,87,22.596516,22.721188,87,201,240,0.517413,0.630008,0.704507,6,-0.37526226,-0.680977,-0.732305,321.68,68.32,0,1.00352,564.153,0.084798,0.00566765,0.458404,-2.375,28,-2.125,32,-1.875,29,-1.625,34,-1.375,31,-1.125,43,-0.875,41,-0.625,68,-0.375,31,-0.125,3,0.125,29,0.375,38,0.625,33,0.875,37,1.125,35,1.375,36,1.625,32,1.875,36,2.125,34,2.375,38,3529,3544,831,2604,2577,728,2105,2098,475,1903,1939,512,9476,9760,1215,7102,6904,1154,5401,5387,1005,4889,4888,936,3969,3962,747,4816,4896,898,1.0153438,0.99465179,1150.8722,33,34,NaN,NaN,104661,1,target,1
1652471701000000000,tick,5000,20220513,false,67,0.833333,0.179487,0.110092,0.0604839,0.192786,1,22,23,24,22,30,31,29,32,25,25,2,17,29,23,26,25,25,25,33,28,0.10191,0.112122,0.0244494,0.168869,10,10,47,0.0104654,4279,1.04954,0,25.7705,0.0069550392,33,2,93.5,22.956629,22.991947,93.5,172,240,0.627907,0.721245,0.809617,58,-0.44138643,-0.691566,-0.722314,325.017,64.9833,0,1.00184,638.786,0.0897056,0.00771208,0.455566,-2.375,25,-2.125,25,-1.875,32,-1.625,29,-1.375,31,-1.125,30,-0.875,22,-0.625,24,-0.375,23,-0.125,22,0.125,2,0.375,17,0.625,29,0.875,23,1.125,26,1.375,25,1.625,25,1.875,25,2.125,33,2.375,28,5282,5267,1098,7473,7466,1420,4810,4765,955,4157,4138,796,4915,4958,1099,3902,3864,809,4569,4588,849,4360,4317,925,6958,7239,1437,11727,11658,2084,0.99838573,1.0047594,1272.1777,18,19,NaN,NaN,132164,1,target,1
1652471951200000000,tick,5000,20220513,false,68,0.933333,0.10101,0.00283286,-0.0473752,0.0937075,1,29,38,42,35,33,45,37,47,32,34,1,37,51,38,49,37,42,40,86,28,0.102223,0.123917,0.00768436,0.210294,10,10,87,0.0140663,3920,1.57781,0,15.6396,0.0066480753,18,2.5,85,22.624931,23.133345,85,172,240,0.732558,0.993932,1.01068,-15,-0.42485309,-0.704593,-0.709612,329.187,60.8133,0,0.997244,520.596,0.0765203,0.00459184,0.461103,-2.375,34,-2.125,32,-1.875,47,-1.625,37,-1.375,45,-1.125,33,-0.875,35,-0.625,42,-0.375,38,-0.125,29,0.125,1,0.375,37,0.625,51,0.875,38,1.125,49,1.375,37,1.625,42,1.875,40,2.125,86,2.375,28,10814,10673,1057,7389,7316,1345,7102,7092,1359,6451,6422,1121,5602,5586,968,4954,4941,820,4418,4444,775,5520,5522,1079,4090,4090,701,3886,3974,742,0.9927994,1.0045041,901.03912,-3.5,5.5,NaN,NaN,134173,-1,expiry,1
1652472175600000000,tick,5000,20220513,false,69,0.2,0.127451,0.137143,0.125161,0.147281,2,36,42,37,50,34,43,48,60,41,45,24,31,34,28,34,33,37,35,46,37,0.102811,0.102688,0.0264795,0.0461186,10,10,-83,-0.0129911,3883,1.64538,0,-3.08105,0.0089680441,-3.5,-8.5,116.5,20.865807,22.917944,116.5,172,240,0.712209,1.02411,0.91461,-21.5,-0.43338609,-0.716079,-0.69802,332.927,57.0733,0,1.00471,372.62,0.0880573,0.000901365,0.457042,-2.5,45,-2.25,41,-2,60,-1.75,48,-1.5,43,-1.25,34,-1,50,-0.75,37,-0.5,42,-0.25,36,0.25,24,0.5,31,0.75,34,1,28,1.25,34,1.5,33,1.75,37,2,35,2.25,46,2.5,37,4016,4011,797,7734,7764,1351,11857,12074,2296,3824,3791,856,3415,3359,768,1896,1916,443,1924,1923,325,1111,1121,110,1272,1283,207,988,974,210,1.0049602,1.0036156,1168.7612,-16.5,3.5,NaN,NaN,87499,-1,timeout,1
1652472622100000000,tick,5000,20220513,false,70,-0.384615,-0.0935252,-0.0656371,-0.0809061,-0.117836,1,8,28,27,30,28,31,28,33,33,38,18,32,26,29,33,38,46,47,35,30,0.106973,0.106207,0.0974036,0.0588489,10,10,537,0.0438833,1419,8.62368,0,-2.33984,0.0028509966,-16.5,6,85,21.29818,22.86293,85,167.5,240,0.60597,1.79695,1.68772,-13,-0.35131168,-0.738362,-0.674404,340.368,49.6317,0,1.02666,84.0569,0.102444,0.0116279,0.454681,-2.375,38,-2.125,33,-1.875,33,-1.625,28,-1.375,31,-1.125,28,-0.875,30,-0.625,27,-0.375,28,-0.125,8,0.125,18,0.375,32,0.625,26,0.875,29,1.125,33,1.375,38,1.625,46,1.875,47,2.125,35,2.375,30,1800,1837,377,2336,2415,529,1999,1994,375,1722,1753,398,1504,1520,318,1542,1559,351,1487,1445,412,1540,1549,406,984,1021,234,1704,1968,444,1.0168785,1.0392724,118.27957,3,11.5,NaN,NaN,38942,1,timeout,1
1652473097600000000,tick,5000,20220513,false,71,0.222222,0.0727273,-0.0430622,-0.0644491,-0.0100552,1,11,24,24,20,21,25,31,22,24,23,7,26,18,21,37,36,20,27,34,30,0.104474,0.112,0.0466209,0.101994,10,10,-1404,-0.110778,723,17.5297,0,3.8877,0.0073239999,3,34,96,21.115988,22.823637,96,167.5,230,0.623881,1.72006,1.67051,19.5,-0.4488548,-0.761237,-0.648474,348.293,41.7067,0,1.03266,47.5179,0.110093,0.00414938,0.452103,-2.375,23,-2.125,24,-1.875,22,-1.625,31,-1.375,25,-1.125,21,-0.875,20,-0.625,24,-0.375,24,-0.125,11,0.125,7,0.375,26,0.625,18,0.875,21,1.125,37,1.375,36,1.625,20,1.875,27,2.125,34,2.375,30,1632,1648,433,1306,1300,273,877,895,217,1448,1448,360,1344,1340,320,1613,1863,367,421,439,149,317,318,124,411,430,127,521,532,117,1.0036325,1.0910752,80.837189,18,2.5,NaN,NaN,23313,1,timeout,1
